"pronoun"	"verb"	"context"	"filename"
"24965"	"she"	"maintains"	" And some professional observers worry about the loss of credibility. ``Image is such a time-saver. We're a dressed like a professional. People assume we are,'' says Susan Bixler, whose upcoming book ``Competitive Advantage'' (Bantam Books), will be published this fall. Without those established symbols, she maintains, you have to work harder to gain someone's trust. </P> "	"nyt_eng_199506.gz"
"24995"	"she"	"maintains"	" And some professional observers worry about the loss of credibility. ``Image is such a time-saver. We're a dressed like a professional. People assume we are,'' says Susan Bixler, whose upcoming book ``Competitive Advantage'' (Bantam Books), will be published this fall. Without those established symbols, she maintains, you have to work harder to gain someone's trust. </P> "	"nyt_eng_199506.gz"
"27168"	"he"	"maintains"	" Driving in Mexico is indeed safer than in America, he maintains, if you just pack some gear. Piled in his truck were a sleeping bag, an extra ski parka for the mountains, several flashlights, a floodlight and an air pump with cigarette lighter plugs, a CB radio, an electronic odometer with digital readout, spare belts and hoses, socket wrenches, a first-aid kit, a fire extinguisher, duct tape, Jimmy Buffet's ``Somewhere Over China'' tape, three-prong converter plugs, fuel injection cleaner fluid, several quarts of oil, windshield washer fluid, two extra fuel filters, an extra air filter and, for each of his guests, a personal bottle of Pepto-Bismol. </P> "	"nyt_eng_199507.gz"
"30271"	"she"	"maintains"	" Today, she maintains, ``lobbying has to be an integral part of industrial strategy, as it is in the States. The old, informal days are gone.'' </P> "	"nyt_eng_199508.gz"
"30797"	"he"	"maintains"	" And, indeed, Loury emerges in this collection of elegantly reasoned essays as too complex and subtle a thinker to dwell in anybody's pigeonhole. If there is an underlying theme in these essays, it is that too much effort is wasted in symbolic posturing, in adopting positions mainly to avoid giving comfort to the political or racial enemy. What the country needs, he maintains, is a hard, unsparing look at the central, perplexing and emotion-laden problem of race and poverty in America. </P> "	"nyt_eng_199508.gz"
"34669"	"he"	"maintains"	" Remaining outside the EU would help to achieve this goal, he maintains, adding: ``Joining the EU would weaken our potential for future growth.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950922.0261 type=story > <HEADLINE> THE TAX CHASM IN DISABILITY INSURANCE </HEADLINE> <DATELINE>  (BC-EARN-DISABILITY-INSURANCE-ART-2TAKES-$ADV24-NYT) </DATELINE> <TEXT> "	"nyt_eng_199509.gz"
"37008"	"he"	"maintains"	" Each book, he maintains, must be a step forward. </P> "	"nyt_eng_199510.gz"
"38039"	"he"	"maintains"	" Specter concedes that any Republican candidate relying on the support of labor unions will have to get pretty lucky to win the nomination. But, he maintains, ``a lot of unexpected things have happened in this campaign.'' </P> "	"nyt_eng_199510.gz"
"43254"	"he"	"maintains"	" Showing less hair than when he was governor and having exchanged tie and coat for a populist denim shirt over a black T-shirt, Brown favors the idea of a flat tax because, he maintains, it would do away with the fat-cat lobbying of a contribution-hungry Congress. </P> "	"nyt_eng_199512.gz"
"49583"	"she"	"maintains"	" While Miller the gymnast has changed, little is different about Miller the person. Despite her celebrity and success, she maintains, in her own words, a boring life. She still lives at 8 Easy St. in her parents' modest, bilevel home. She goes to school _ at the University of Oklahoma now instead of Edmond North High _ and continues to train at Nunno's Dynamo Gymnastics in Oklahoma City. She's still motivated by a desire to do her best and loves her sport. </P> "	"nyt_eng_199602.gz"
"50904"	"he"	"maintains"	" ``What's important is that we establish a legal mold as soon as possible,'' he said. The rest, he maintains, will fall into place as specific issues come to light. ``It is both normal and good to proceed in stages when you're talking about reforms.'' </P> "	"nyt_eng_199603.gz"
"51697"	"he"	"maintains"	" The problem facing conservationists, he maintains, is that more than 75 percent of Kenya's wildlife ranges outside the public reserves, wreaking havoc on farms and ranches near the parks. </P> "	"nyt_eng_199603.gz"
"51780"	"he"	"maintains"	" The problem facing conservationists, he maintains, is that more than 75 percent of Kenya's wildlife ranges outside the public reserves, wreaking havoc on farms and ranches near the parks. </P> "	"nyt_eng_199603.gz"
"52948"	"he"	"maintains"	" In the meantime Berlusconi, who is already on trial on charges of condoning bribes paid by his top executives to tax inspectors, has used the Squillante case to attack the Milan prosecutors who, he maintains, are waging a politic vendetta. </P> "	"nyt_eng_199603.gz"
"59085"	"she"	"maintains"	" Therapists have unwittingly undermined families, she maintains, by applying labels such as ``emotional incest'' and ``codependency'' to acts of caring and love. </P> "	"nyt_eng_199605.gz"
"60291"	"he"	"maintains"	" Obel, a Western-trained scientist, says his new treatment comes from a rare tropical plant he learned about from his grandfather, a traditional healer from western Kenya. He says he has distilled the plant into a sweet syrup that, he maintains, inhibits an enzyme, known as protease, that the AIDS virus needs to reproduce. </P> "	"nyt_eng_199605.gz"
"60301"	"he"	"maintains"	" Obel, a Western-trained scientist, says his new treatment comes from a rare tropical plant he learned about from his grandfather, a traditional healer from western Kenya. He says he has distilled the plant into a sweet syrup that, he maintains, inhibits an enzyme, known as protease, that the AIDS virus needs to reproduce. </P> "	"nyt_eng_199605.gz"
"62866"	"she"	"maintains"	" Such protocol is more than just a matter of good form, she says. It is nothing less than a mission: In these uncivil times, she maintains, this approach is necessary to save civilization. </P> "	"nyt_eng_199606.gz"
"64001"	"he"	"maintains"	" In recent weeks, Dole has been doing everything possible to distance himself from the uncompromising views of the most vocal anti-abortion advocates. He has said abortion will not determine his choice of a running mate, nor is it an issue, he has suggested, that should decide how voters act in the polling booth. Abortion is, he maintains, a ``moral issue,'' and as such should not divide ``people of good will.'' </P> "	"nyt_eng_199607.gz"
"64007"	"he"	"maintains"	" In recent weeks, Dole has been doing everything possible to distance himself from the uncompromising views of the most vocal anti-abortion advocates. He has said abortion will not determine his choice of a running mate, nor is it an issue, he has suggested, that should decide how voters act in the polling booth. Abortion is, he maintains, a ``moral issue,'' and as such should not divide ``people of good will.'' </P> "	"nyt_eng_199607.gz"
"65037"	"she"	"maintains"	" The incident that apparently finished the marriage and led to Ms. Brennan's separate legal action for damages occurred on Feb. 26, 1994. That night, she maintains, he struck her so hard that she suffered a deep cut on her head. Several months later, she obtained a protective order against him, and he moved out. </P> "	"nyt_eng_199607.gz"
"66945"	"he"	"maintains"	" Nor, he maintains, did the M's, even as they were mugged by the Tigers Friday night and then had a stake thrust in them by Brad Ausmus' ninth-inning three-run homer Saturday night. </P> "	"nyt_eng_199608.gz"
"73185"	"he"	"maintains"	" One philosopher who is interviewed describes Europe as having an underlying predisposition toward fascism that he calls its ``hidden transgression.'' Every society, he maintains, has this sort of secretive dark side. </P> "	"nyt_eng_199610.gz"
"73805"	"she"	"maintains"	" Rosalie Muller Wright, the new editor in chief of Sunset magazine, cheerily dismisses the notion that the changes she is making at the 98-year-old publication are any big deal. Sunset's sweeping redesign, she maintains, is largely a matter of cleaning up ``the magazine of Western living'' to make it easier for the 1.4 million people who buy it to find what they are looking for. </P> "	"nyt_eng_199610.gz"
"74408"	"he"	"maintains"	" During much of his stay there, Mandela and his compatriots were forced to do hard labor in a lime quarry. Mandela dispassionately observes that the work kept him physically fit. How you are treated in prison, he maintains, is determined by how you conduct yourself on the very first day there. He maintained his dignity, he recalls, by threatening an abusive warden with a lawsuit. </P> "	"nyt_eng_199610.gz"
"74988"	"he"	"maintains"	" Lisanby, who worked on the music hall's Christmas spectaculars from 1979 to 1993, says that Radio City is violating its agreement with him by licensing the Christmas show to presenters in Branson, Mo., and Myrtle Beach, S.C. In particular, he maintains, a 10-minute adaptation of ``A Christmas Carol'' that he devised and designed is being recreated in the other shows without his permission. </P> "	"nyt_eng_199610.gz"
"76373"	"she"	"maintains"	" Then, out of the blue, she said quietly, ``I miss medicine terribly,'' adding: ``My daughter's in practice in Australia. I might go back and work with her. I'll spend time there _ I must _ with my grandbabies.'' She has three. The oldest, 4, is named Mikhail, after Mikhail S. Gorbachev, who is, she maintains, the person who really ended the cold war. </P> "	"nyt_eng_199610.gz"
"78998"	"he"	"maintains"	" In ``Playing the Future,'' published this summer, Rushkoff argues that computer-savvy screen-agers are nothing less than the ``latest model of human being...equipped with a whole lot of new features.'' They are better at pattern recognition, ``multi-tasking'' and uniting into communities, he maintains, thanks to hours of snowboarding, computer-networking and video-gaming, which teach young people to surf smoothly through a chaos-filled world. </P> "	"nyt_eng_199611.gz"
"79024"	"he"	"maintains"	" In ``Playing the Future,'' published this summer, Rushkoff argues that computer-savvy screen-agers are nothing less than the ``latest model of human being...equipped with a whole lot of new features.'' They are better at pattern recognition, ``multi-tasking'' and uniting into communities, he maintains, thanks to hours of snowboarding, computer-networking and video-gaming, which teach young people to surf smoothly through a chaos-filled world. </P> "	"nyt_eng_199611.gz"
"79137"	"he"	"maintains"	" In ``Playing the Future,'' published this summer, Rushkoff argues that computer-savvy screen-agers are nothing less than the ``latest model of human being...equipped with a whole lot of new features.'' They are better at pattern recognition, ``multi-tasking'' and uniting into communities, he maintains, thanks to hours of snowboarding, computer-networking and video-gaming, which teach young people to surf smoothly through a chaos-filled world. </P> "	"nyt_eng_199611.gz"
"81437"	"he"	"maintains"	" The fat-free frenzy has prompted one author to cry ``Enough!'' In his newly published, cheeky (without the tongue in it) book ``Eat Fat'' (Pantheon, $24), Richard Klein, a somewhat corpulent Cornell University French professor, strives to reintroduce body fat as esthetically desirable to a society that now deplores every inch that can be pinched. Further, Klein is one of a small but growing number of antidieters who believe that indulgence may have paradoxical health benefits. Feel free to eat fat, he maintains, and you might even eat less. </P> "	"nyt_eng_199612.gz"
"82132"	"he"	"maintains"	" Like everyone else in the jail, Ruvugama denies the charges. He says he did nothing but attend a meeting the morning the massacres started. Akayesu held the meeting, he maintains, to call for peace, not to urge Hutu to kill Tutsi. His account contradicts the accounts of dozens of witnesses who were at the meeting. </P> "	"nyt_eng_199612.gz"
"86102"	"she"	"maintains"	" ``That word `incremental' bothers me because it means that they're in route to something else,'' Pugh said. The destination for the Christian Coalition, she maintains, is to weave fundamental Christianity into a state religion. </P> "	"nyt_eng_199702.gz"
"87546"	"he"	"maintains"	" ``Those communities are underserved. There are lots of 4-plexes and some 6-plexes, which 15 years ago were fine.'' Now, he maintains, the theaters are outdated, with awful sound seepage, awkward sightlines and not enough screens. </P> "	"nyt_eng_199702.gz"
"92518"	"he"	"maintains"	" For the 50 percent of America's businesses that lose half their customers every five years, Paul Timm offers wisdom on how to stop the bleeding. Building customer loyalty, he maintains, is not rocket science. It only requires common sense. But he offers uncommon advice on identifying customer turnoffs, recovering dissatisfied customers, creating positive imbalance with customers and giving customers ``A-plus'' value, information and convenience. </P> "	"nyt_eng_200105.gz"
"94331"	"he"	"maintains"	" One would think there would be a sense of excitement enveloping Jones, the 6-foot-11 center who finished his Tech career with more than 1,000 points, 1,000 rebounds and 400 blocks. Rather, he maintains, ``I'm taking it day by day. I'll be able to sleep well Tuesday night.'' </P> "	"nyt_eng_200106.gz"
"95276"	"she"	"maintains"	" Bowenkamp cares little that McElroy's killers remain free. The lesson learned, she maintains, is what happens when the justice system lets someone repeatedly escape punishment. </P> "	"nyt_eng_200107.gz"
"95339"	"he"	"maintains"	" At Rosenberg's request, Feliciano contends, he spent thousands of hours researching the paintings and compiling a list of the works that were still missing from Paul Rosenberg's collection. As a result of his efforts, he maintains, the family was eventually able to retrieve ``Odalisque,'' a painting by Matisse, which was found at the Seattle Art Museum in 1997; a Monet ``Water Lilies,'' found at the Boston Museum of Fine Art in 1998; ``Woman in Red and Green'' by Leger, found at the Pompidou Center in Paris, also 1998; and ``Interior,'' a Bonnard, which was withdrawn from a 1999 Sotheby's auction at the last minute. </P> "	"nyt_eng_200107.gz"
"99443"	"he"	"maintains"	" The average record of success was poor. Easterly says the reason is largely that the bank lent money regardless of whether the reforms were made. Nations that adopted reforms, he maintains, did fairly well. </P> "	"nyt_eng_200110.gz"
"100158"	"he"	"maintains"	" What NPR listeners seek, he maintains, is not a narrow format but a ``sensibility,'' a pattern of ``interests, values, and beliefs,'' which explains why the audience for ``All Things Considered'' also responds well to the quiz show ``Whad'ya Know.'' </P> "	"nyt_eng_200111.gz"
"100739"	"he"	"maintains"	" Kalb, who spent 30 years as a broadcast journalist and 12 more as  director of the Shorenstein Center on the Press, Politics, and Public  Policy at Harvard, has the credentials to critique the industry. He  probably would acknowledge that, in recent weeks, the best interests  have been at work. Not so, he maintains, in the previous eight  years.``They marked a steady decline in journalistic quality and  values,'' Kalb writes. ``The incentives in the news business, as  currently arranged, run in the direction of further maximization of  corporate profits and minimization of interest in the public welfare.'' </P> "	"nyt_eng_200111.gz"
"103403"	"he"	"maintains"	" EI accounts for as much as 70 percent of individual performance, he maintains, whereas cognitive ability and technical learning account for only 30 percent. </P> "	"nyt_eng_200201.gz"
"103404"	"he"	"maintains"	" EI accounts for as much as 70 percent of individual performance, he maintains, whereas cognitive ability and technical learning account for only 30 percent. </P> "	"nyt_eng_200201.gz"
"104899"	"he"	"maintains"	" Golden rice is an industry come-on, Kimbrell argues. It will tempt poor farmers into unknowingly accepting a new system under which they pay for seeds, rather than keeping their own, thus rendering themselves dependent on the seed suppliers. When Monsanto finishes suing U.S. farmers, he maintains, the company will have a legion of new genetic drift victims to harass worldwide. </P> "	"nyt_eng_200201.gz"
"105006"	"he"	"maintains"	" Golden rice is an industry come-on, Kimbrell argues. It will tempt poor farmers into unknowingly accepting a new system under which they pay for seeds, rather than keeping their own, thus rendering themselves dependent on the seed suppliers. When Monsanto finishes suing U.S. farmers, he maintains, the company will have a legion of new genetic drift victims to harass worldwide. </P> "	"nyt_eng_200202.gz"
"105207"	"he"	"maintains"	" Golden rice is an industry come-on, Kimbrell argues. It will tempt poor farmers into unknowingly accepting a new system under which they pay for seeds, rather than keeping their own, thus rendering themselves dependent on the seed suppliers. When Monsanto finishes suing U.S. farmers, he maintains, the company will have a legion of new genetic drift victims to harass worldwide. </P> "	"nyt_eng_200202.gz"
"106778"	"he"	"maintains"	" But Rimsza argues that the rollout field is a waste, and in an urban setting becomes an expensive add-on. Downtown Phoenix, he maintains, offers the widest array of lodging, entertainment, eateries, parking, unmatched central freeway access and proximity to the planned light-rail service. </P> "	"nyt_eng_200202.gz"
"109448"	"it"	"maintains"	" One of the many unsettling contentions of George Bogdanich's documentary film, ``Yugoslavia, the Avoidable War,'' is its assertion that many of the most horrendous events in the recent Balkan wars were stage-managed for the news media. A number of the massacres and atrocities reported on television with bodies on display, it maintains, were shrewdly planned illusions concocted by the Bosnian Muslims to inflame international opinion against the Serbs. The city of Sarajevo in particular served more than once as an accessible location for deceptive television coverage. </P> "	"nyt_eng_200203.gz"
"112580"	"he"	"maintains"	" As for Brock himself, ``I was a whore for the cash,'' he says. His early work on Hill and the Clintons was well-meaning, he maintains, if born of greed and ambition and hopelessly flawed because of his ignorance of journalistic standards. Though there are indications here that he dumped the right-wingers because they moved on to more novel character assassins _ such as Internet gossip Matt Drudge and FBI tattler Gary Aldrich _ Brock says his transformation was triggered by the growing ``sexual McCarthyism'' of the ``movement'' and, in an epiphanic moment like Saul's on the road to Damascus, by the private admission from his patrons in the conservative camp that Thomas may indeed have been a sexual harasser. The Arkansas state troopers who trashed the Clintons were liars, Brock now says, and if Jones had any sexual encounter with Bill Clinton, it was probably as an eager participant. </P> "	"nyt_eng_200204.gz"
"118706"	"he"	"maintains"	" Wieseltier agrees with his critics that there is ample reason for fear. The attacks on Israel are savage and the rise of anti-Semitism in Europe troubling. But, he maintains, this should be fear with a small f _ not with a capital F, not a Holocaust F. </P> "	"nyt_eng_200206.gz"
"120963"	"he"	"maintains"	" The rule, he maintains, should be more open in development. But despite the expense, the market has never drawn more people willing to roll big money at the Cup. And the formula for winning, he says, has never changed. </P> "	"nyt_eng_200207.gz"
"121429"	"he"	"maintains"	" Spoken like a person who's never made a crop circle, says Lundberg. All it takes to make the huge ones, he maintains, is a team about 10 people strong. And, apparently, steel nerves. </P> "	"nyt_eng_200208.gz"
"127657"	"he"	"maintains"	" I particularly enjoyed Parker's discussion of the characteristics of a great wine. They are, he maintains, its ability to please both the palate and the intellect, to hold the taster's interest, to offer intense aromas and flavors without heaviness, to taste better with each sip, to improve with age and finally, to offer a singular personality. </P> "	"nyt_eng_200210.gz"
"130197"	"he"	"maintains"	" Because of his spiritual upbringing, Donnie says he ``can't just come out with some mess'' in his music. Besides, he maintains, there are already enough people doing that. ``I just feel if you want to have millions of people listening to you, you should really have something to say.'' He believes he has accomplished that with ``The Colored Section.'' </P> "	"nyt_eng_200211.gz"
"133813"	"he"	"maintains"	" United's labor costs in particular are cited by Bethune as being out of whack. They were so high, he maintains, that it affected the entire airline industry and hit the bottom line of all the carriers. </P> "	"nyt_eng_200212.gz"
"135628"	"he"	"maintains"	" Beauchamp's efforts beyond his movie, he maintains, indicate that in addition to the two white men originally charged and acquitted in the case, up to seven more individuals were involved actively or passively in Till's abduction, murder or both. Beauchamp is also among many who say the state of Mississippi should reopen the case. </P> "	"nyt_eng_200301.gz"
"135630"	"he"	"maintains"	" Beauchamp's efforts beyond his movie, he maintains, indicate that in addition to the two white men originally charged and acquitted in the case, up to seven more individuals were involved actively or passively in Till's abduction, murder or both. Beauchamp is also among many who say the state of Mississippi should reopen the case. </P> "	"nyt_eng_200301.gz"
"144535"	"he"	"maintains"	" Anyone who finds any conflict between a minister who preaches on Sundays and urges screaming fans to shake their thangs the rest of the week, doesn't understand the curative and unifying power of music, Green says. Besides, he maintains, he's not singing about some little one-night stands. </P> "	"nyt_eng_200410.gz"
"144563"	"he"	"maintains"	" Toward the end of The Dictators, Overy, in a provocative but frustratingly brief argument, points his finger at a culprit for the murderous ferocity that characterized Hitler's Germany and Stalin's Russia. Both ideologies, he maintains, derived legitimacy and passion from the cult of science. Germany would triumph because, in the Darwinian struggle for supremacy, the strong are destined to crush the weak. The Soviet Union marched forward into the future supremely confident that the iron laws of history and economics were on its side. There was no room for doubt, for compromise, or mercy toward opponents in either society. In this respect, Stalin and Hitler were, indeed, the bloodiest of brothers. </P> "	"nyt_eng_200410.gz"
"145325"	"he"	"maintains"	" President Bush has refused to allow National Institutes of Health funding to create new embryonic stem cell lines. Destroying embryos is off-limits, he maintains, no matter how worthwhile the venture may prove to be. </P> "	"nyt_eng_200411.gz"
"147466"	"she"	"maintains"	" Artists must invest in publicity in order to keep their names alive, even if they have to pay for it themselves, she maintains, and then calls on her fellow artists to take a stand against piracy and illegal downloading. </P> "	"nyt_eng_200501.gz"
"149760"	"he"	"maintains"	" Just to give some perspective, we have delivered close to half a million cameras, and a Google search produces only a few hundred of them, Nilsson said. He acknowledges that default passwords to many camera systems, including those of Axis, are frequently traded over the Internet. Nevertheless, he maintains, Axis cameras are secure against accidental intrusion. </P> "	"nyt_eng_200502.gz"
"156664"	"he"	"maintains"	" In Saudi Arabia Exposed, John R. Bradley, a British journalist who spent two and a half years as a newspaper editor and reporter in Saudi Arabia, will not make Americans feel any better about the Saudi royals, whom he calls perhaps the most corrupt family the world has ever known. But he does provide a highly informed, temperate and understanding account of a country that, he maintains, is an enigma to other Arabs, and even to the Saudis themselves. </P> "	"nyt_eng_200508.gz"
"163374"	"he"	"maintains"	" McCain argues that an overhaul of US immigration laws - and forging a path toward legal status for some of the estimated 11 million illegal immigrants already living here - is the best choice for the country on national security, economic, and humanitarian grounds. The idea, he maintains, is to bring out of the shadows the millions of undocumented workers who help drive the nation's economy. </P> "	"nyt_eng_200602.gz"
"165315"	"he"	"maintains"	" Rick Peterson, the Mets' pitching coach, has long advocated the close monitoring of pitch counts. The high-count game, he maintains, only increases the chance of a pitcher being hurt, even when the starter demands to stay in the game. </P> "	"nyt_eng_200604.gz"
"174461"	"she"	"maintains"	" A singer's career is like a chess game: Moves have to be planned carefully and long in advance. Netrebko already has a pretty good idea of where she is going. Her visions of the future include Mozart's Donna Anna, Puccini's Manon Lescaut and even Verdi's Trovatore (which, she maintains, even a lighter-voiced singer can carry off with proper breath support). </P> "	"nyt_eng_200612.gz"
