"pronoun"	"verb"	"context"	"filename"
"2875"	"he"	"explained"	" They weren't just any golf clubs, he explained, they were ``Kenny'' Smith clubs. Since Smith's clubs were the world's best, he said, the mere fact of his owning a set symbolized his company's dedication to quality even though he didn't play golf. In his circles, he said, everyone understood the gesture. </P> "	"nyt_eng_199408.gz"
"2950"	"I"	"explained"	" I had had a hair epiphany, I explained, after a decade of reporting on youth culture. It happened after a punk-rock show featuring Babes in Toyland, a Minneapolis band I had followed for the previous three years while reporting for a book on rock-and-roll. </P> "	"nyt_eng_199408.gz"
"3029"	"she"	"explained"	" If you believe that truth and intimacy are tied, she explained, it makes perfect sense that men and women who have affairs often end up feeling closer to the person with whom they are having the affair than with their own partner. </P> "	"nyt_eng_199408.gz"
"4973"	"he"	"explained"	" Kress will not predict how soon common murres might breed on Matinicus Rock. Transplanting murre chicks from Canada, he explained, would not work. Unlike puffins, which are independent as fledglings, young murres are fed at sea by their parents. </P> "	"nyt_eng_199409.gz"
"5097"	"he"	"explained"	" The musical, he explained, is set in the 1920s and '30s, when jazz was spreading beyond its black origins. </P> "	"nyt_eng_199409.gz"
"5256"	"he"	"explained"	" This, he explained, is an ensemble that fills in at the last minute at weddings substituting for bands that have been overbooked. The name comes from the reactions of brides, grooms and parents as they realize that the musicians who have shown up are not the ones who were expected. </P> "	"nyt_eng_199409.gz"
"5493"	"he"	"explained"	" Bernstein was about to remedy that situation. Mahler, he explained, was a great composer and an important conductor; he had led the Philharmonic on that very stage. </P> "	"nyt_eng_199409.gz"
"5496"	"he"	"explained"	" There is a good deal of give-and-take between Taylor and his dancers when he is creating a piece, and he sometimes asks cast members why they feel he has made a particular choreographic choice. The aim, he explained, is ``to make them aware of a certain craft thing.'' </P> "	"nyt_eng_199409.gz"
"5543"	"he"	"explained"	" ``The fees we will be implementing will not be mission-related,'' Keith said. The IRS, he explained, would charge taxpayers only when they demanded ``special services.'' </P> "	"nyt_eng_199409.gz"
"5725"	"he"	"explained"	" Even so, he explained, it wasn't until the late 1950s that the full-time maid, housekeeper and nanny finally vanished from the homes of all but the well-off. </P> "	"nyt_eng_199409.gz"
"5726"	"he"	"explained"	" Even so, he explained, it wasn't until the late 1950s that the full-time maid, housekeeper and nanny finally vanished from the homes of all but the well-off. </P> "	"nyt_eng_199409.gz"
"5781"	"they"	"explained"	" Both she and Hirschhorn said the Simpson lawyers should want jurors who wrote neatly and without mistakes. People who insist on crossed t's and dotted i's in their own handwriting, they explained, would hold prosecutors to a similarly high standard. </P> "	"nyt_eng_199409.gz"
"5924"	"I"	"explained"	" Sometimes, I explained, the pain -- right here -- became so unbearable that I collapsed and became unconscious, though other times I merely flopped about uncontrollably on the floor. </P> "	"nyt_eng_199410.gz"
"5941"	"he"	"explained"	" People loyal to the Bosnian government will live on the other bank of the Miljacka, he explained, and will be able to use an airport in the nearby town of Visoko. </P> "	"nyt_eng_199410.gz"
"6057"	"she"	"explained"	" Lin Zhiwei, director of the Qingdao Tourism Bureau, sought to put these shortcomings in perspective. Beer City was only in its first phase of development, she explained, as we sat in the grassy Beer Plaza, which began four months ago. She was confident that they could raise the necessary funds to complete the development. </P> "	"nyt_eng_199410.gz"
"6058"	"she"	"explained"	" Lin Zhiwei, director of the Qingdao Tourism Bureau, sought to put these shortcomings in perspective. Beer City was only in its first phase of development, she explained, as we sat in the grassy Beer Plaza, which began four months ago. She was confident that they could raise the necessary funds to complete the development. </P> "	"nyt_eng_199410.gz"
"6119"	"he"	"explained"	" Three nights in a row, he explained, he had tried to slip into the country from Mexico, and three nights in a row he had been caught. </P> "	"nyt_eng_199410.gz"
"6134"	"he"	"explained"	" Three nights in a row, he explained, he had tried to slip into the country from Mexico, and three nights in a row he had been caught. </P> "	"nyt_eng_199410.gz"
"6153"	"she"	"explained"	" Lin Zhiwei, director of the Qingdao Tourism Bureau, sought to put these shortcomings in perspective. Beer City was only in its first phase of development, she explained, as we sat in the grassy Beer Plaza, which began four months ago. She was confident that they could raise the necessary funds to complete the development. </P> "	"nyt_eng_199410.gz"
"6154"	"she"	"explained"	" Lin Zhiwei, director of the Qingdao Tourism Bureau, sought to put these shortcomings in perspective. Beer City was only in its first phase of development, she explained, as we sat in the grassy Beer Plaza, which began four months ago. She was confident that they could raise the necessary funds to complete the development. </P> "	"nyt_eng_199410.gz"
"6409"	"she"	"explained"	" Lin Zhiwei, director of the Qingdao Tourism Bureau, sought to put these shortcomings in perspective. Beer City was only in its first phase of development, she explained, as we sat in the grassy Beer Plaza, which began four months ago. She was confident that they could raise the necessary funds to complete the development. </P> "	"nyt_eng_199410.gz"
"6410"	"she"	"explained"	" Lin Zhiwei, director of the Qingdao Tourism Bureau, sought to put these shortcomings in perspective. Beer City was only in its first phase of development, she explained, as we sat in the grassy Beer Plaza, which began four months ago. She was confident that they could raise the necessary funds to complete the development. </P> "	"nyt_eng_199410.gz"
"6474"	"she"	"explained"	" There was no time to wax romantic about Martinique as a paradise, she said. ``Pretty soon, the island will be full of parking lots, she explained, ``and you won't hear the sound of drums.'' </P> "	"nyt_eng_199410.gz"
"6585"	"he"	"explained"	" Ito began the day by laying out the ground rules of the case, defining terms like presumption of innocence, burden of proof, beyond a reasonable doubt. The defense, he explained, need do nothing. ``If they choose, they can sleep through the entire trial,'' he said. </P> "	"nyt_eng_199410.gz"
"6618"	"he"	"explained"	" The building, he explained, was built in 1882 as a cooperative apartment house whose thick walls attracted musicians who wanted to practice without giving offense. </P> "	"nyt_eng_199410.gz"
"6625"	"he"	"explained"	" The building, he explained, was built in 1882 as a cooperative apartment house whose thick walls attracted musicians who wanted to practice without giving offense. </P> "	"nyt_eng_199410.gz"
"6751"	"he"	"explained"	" Whatever the reason, Paar keeps mostly to himself these days. He rarely gives interviews and limits personal appearances to the occasional performance on an around-the-world sea cruise. The cost of the cruises, he explained, ensures a certain age and affluence in the audience, which means he doesn't need to worry about explaining himself or his humor. </P> "	"nyt_eng_199410.gz"
"7190"	"she"	"explained"	" ``I became very different in the war,'' said Jasmina Kapic, a pale and slight 16-year-old who resumed playing the piano at the beginning of the war because, she explained, it was a means to survive. ``I grew up very fast. I know what war is. Many adults do not know what war means, the way it not only kills people but hurts the soul.'' </P> "	"nyt_eng_199410.gz"
"8397"	"he"	"explained"	" Without such a trust, shareholders of Santa Fe would have to wait well more than a year to cash in on the deal as the companies awaited approval of the merger by the Interstate Commerce Commission, a Union Pacific spokesman said. This way, he explained, shareholders could cash in right away. </P> "	"nyt_eng_199411.gz"
"8658"	"he"	"explained"	" Morrow doesn't dispute his need to discuss a scene. He is, he explained, a film fanatic who has ``so many ideas.'' </P> "	"nyt_eng_199411.gz"
"8861"	"she"	"explained"	" Company was coming, she explained, so she was cleaning the driveway in the dark. She pointed out that our yard was the only one on the block where you couldn't tell that we actually had grass for the leaves. She said something about a petition going around the neighborhood. </P> "	"nyt_eng_199411.gz"
"8936"	"he"	"explained"	" Even if cash payments to unmarried teen-age mothers are cut off, he explained, ``we're not going to simply abandon these children and put them out on street.'' But orphanages are an improbable solution, he said, in part because ``they're extraordinarily expensive.'' </P> "	"nyt_eng_199411.gz"
"9004"	"he"	"explained"	" On the one hand, he explained, the company might benefit because 90 percent of its clients are elderly -- people who have lived in their houses for decades, who have invested wisely and, with the higher interest rates for their investments, expect to have more money to renovate their homes. </P> "	"nyt_eng_199411.gz"
"9139"	"she"	"explained"	" The companies with the largest monthly increases were Foundation Health, Viacom Inc. and Federated Department Stores. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19941121.0458 type=multi > <HEADLINE> AIRPORTS BECOME HOME FOR EDWARD ALBEE </HEADLINE> <DATELINE> NEW YORK  (BC-PEOPLE-BRIEFS-NYT) </DATELINE> <TEXT> There's an element of risk in having your portrait painted on Madison Avenue, Al Hirschfeld learned Friday.   His self-drawn caricature, complete with five concealed Ninas, had been replicated in paint on the avenue between 62nd and 63rd streets to celebrate the 25th anniversary of the Margo Feiden Galleries, which represents him. But then it rained.   Television cameras and political figures in attendance notwithstanding, the 40-foot-long portrait began to drip.   ``There went Hirschfeld's eyebrows,'' Ms. Feiden said. ``Then the Ninas disappeared, and he lost about 20 pounds. He was supposed to sign the work, but he couldn't do it in the rain.''   The problem, she explained, was that the rain began during the 12 hours that were necessary to seal the top coat.   On Sunday at 3 a.m., the painters returned to touch up Hirschfeld.   So how did he survive Monday's rain? Ms. Feiden made repeated forays out of her gallery to check and pronounced him perfect. ``Every hair and every Nina was absolutely in place,'' she said.  </TEXT> </DOC> <DOC id=NYT_ENG_19941121.0461 type=story > <HEADLINE> PAIR OF BASEBALL MEETINGS SET </HEADLINE> <DATELINE>  (BC-BBO-LABOR-NYT) </DATELINE> <TEXT> "	"nyt_eng_199411.gz"
"9260"	"he"	"explained"	" Despite his record, he seems defensive. Asked his reaction to not being in the Super Bowl since 1985, he explained, ``We missed the Super Bowl two years ago by getting knocked out of the AFC championship game by Buffalo. Last year we were 9-2, then slumped.'' So he wants to continue? ``Yeah, I very much enjoy what I'm doing.'' </P> "	"nyt_eng_199411.gz"
"9457"	"he"	"explained"	" ``The American people have spent a great deal on ocean research, but not a lot on educating the public about it,'' he said. ``That can't be done at Woods Hole,'' which, he explained, is not suited to large-scale outreach to the general public. </P> "	"nyt_eng_199411.gz"
"9698"	"he"	"explained"	" He explained that Motel 6 blocked all 900-number calls but offered free local phone calls to its guests. The problem, he explained, is that the local calls ``put you in a loop, technologically speaking, where you've got to offer calls to 800-numbers.'' </P> "	"nyt_eng_199412.gz"
"9952"	"he"	"explained"	" Most carbohydrate and protein drinks contain glucose polymers, he explained, which provide a steady release of glucose into the bloodstream, much like a time-release cold capsule. Others contain fructose, or fruit sugar. Some drinks have caffeine, which gives the drinker a sense of energy because it stimulates the brain. Carbohydrates provide energy, but they also provide calories. What the drinks do have in common are water, sugar, salt and potassium. </P> "	"nyt_eng_199412.gz"
"9974"	"he"	"explained"	" Tsarkov said big institutional buyers had also proven more reticent than he hoped. In the Russian market, he explained, international investors were drawn mostly to lower-price, if riskier shares that hold out the promise of greater and faster returns. Energy companies like Gazprom or Lukoil and utilities remain the hot properties because the potential return on raw commodities seems to outweigh the risks and sheer disorganization that burden stock offerings. </P> "	"nyt_eng_199412.gz"
"10189"	"he"	"explained"	" The letter informed the developers that from now on they would be assessed an additional $3 surcharge on top of the $3 they were already paying on each 3DO game sold. The additional fee, he explained, would be used to defray the cost of advertising and to compensate manufacturers who stood to lose big the moment 3DO's retail price was lowered to a more competitive level. </P> "	"nyt_eng_199412.gz"
"10251"	"he"	"explained"	" Thus, he explained, he is not making a quarterback shift -- certainly not to bring in the rookie quarterback Glenn Foley to replace the beleaguered Boomer Esiason. </P> "	"nyt_eng_199412.gz"
"10271"	"he"	"explained"	" What really startled the French public was his main reason for declining: He was afraid, he explained, that he would be unable to carry out his campaign promises. </P> "	"nyt_eng_199412.gz"
"10310"	"he"	"explained"	" The driver's family asked Yaakub not to sue the estate for medical expenses, Yaakub said. But, he explained, it's not fair to be victimized twice. He sued and won. </P> "	"nyt_eng_199412.gz"
"10373"	"he"	"explained"	" ``It's not as simple as just approving a test,'' McLearn said. The agency, he explained, must also determine whether the test is explained well to consumers and labeled properly and whether people using home kits would be offered adequate medical and psychological counseling and treatment if they test positive. </P> "	"nyt_eng_199412.gz"
"10406"	"he"	"explained"	" That means no out-of-town teachers conferences, he explained, no faculty seminars, no hiring to fill vacancies, no replacement of textbooks, no nonessential use of the print shop and minimal substitution for support staff like gardeners and custodians, except for bus drivers. </P> "	"nyt_eng_199412.gz"
"10496"	"she"	"explained"	" Manufacturers make shoes in three categories, she explained, and each is designed to meet the biomechanical needs of runners. Control shoes, for example, are built for runners who overpronate or have flat feet, she said, while stability shoes are designed to control all motions of the foot for runners who need stable rides (such as older or heavier runners or those who have arthritis or have had surgery). The third type, cushioned shoes, provide exceptional cushioning properties for runners with high arches or who have had stress fractures, she said. </P> "	"nyt_eng_199412.gz"
"10559"	"they"	"explained"	" His aides elaborated: Delors, they explained, had come to realize just how divided France was about further European integration. He could not see enough support in France for him to achieve what he wanted. </P> "	"nyt_eng_199412.gz"
"10563"	"they"	"explained"	" His aides elaborated: Delors, they explained, had come to realize just how divided France was about further European integration. He could not see enough support in France for him to achieve what he wanted. </P> "	"nyt_eng_199412.gz"
"10580"	"they"	"explained"	" His aides elaborated: Delors, they explained, had come to realize just how divided France was about further European integration. He could not see enough support in France for him to achieve what he wanted. </P> "	"nyt_eng_199412.gz"
"10584"	"they"	"explained"	" His aides elaborated: Delors, they explained, had come to realize just how divided France was about further European integration. He could not see enough support in France for him to achieve what he wanted. </P> "	"nyt_eng_199412.gz"
"10749"	"they"	"explained"	" His aides elaborated: Delors, they explained, had come to realize just how divided France was about further European integration. He could not see enough support in France for him to achieve what he wanted. </P> "	"nyt_eng_199412.gz"
"10753"	"they"	"explained"	" His aides elaborated: Delors, they explained, had come to realize just how divided France was about further European integration. He could not see enough support in France for him to achieve what he wanted. </P> "	"nyt_eng_199412.gz"
"11285"	"he"	"explained"	" The Astros, he explained, got a right fielder, Bell, whom they have liked for a long time; a left-handed power hitter, Plantier, to help protect right-handed Jeff Bagwell in the lineup, and a left-handed pitcher, Martinez, whom they needed. Furthermore, Watson said, the trade opens spots for two rookies, shortstop Orlando Miller and third baseman Phil Nevin. </P> "	"nyt_eng_199412.gz"
"11403"	"he"	"explained"	" Nichols, he explained, is closely held, having relatively few shareholders. It is exempt from disclosing much financial data and some other standards placed on public companies whose stock is widely bought and sold by the public. </P> "	"nyt_eng_199412.gz"
"12134"	"he"	"explained"	" It's hard to know how he'll react. Earlier this season, when the offense wasn't playing well, he suddenly butted into the offensive huddle on the sidelines. He wanted to cheer them up, he explained, not criticize. Still, no one does that in football. Especially in the NFL. </P> "	"nyt_eng_199501.gz"
"12231"	"he"	"explained"	" ``It's clear the Democrats are afraid to say they are against this bill. The specter of Democrats delaying this bill is exactly the kind of definition of what we are about that we want,'' Gramm said. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950112.0350 type=multi > <DATELINE>  (BC-PEOPLE-BRIEFS-NYT) </DATELINE> <TEXT> Kerry Kennedy Cuomo gave birth Wednesday evening at Georgetown University Hospital in Washington to fraternal twin daughters.   Cara Ethel KennedyCuomo weighed 6 pounds 13 ounces, and Mariah Matilda KennedyCuomo weighed 5 pounds 14 ounches.   Ms. Kennedy Cuomo is married to Andrew Cuomo, an assistant deputy secretary of Housing and Urban Development and a son of former Gov. Mario Cuomo of New York and Matilda Cuomo.   ``It was really a breeze, mostly because my husband and my sister Rory, who were my coaches, were there holding my hand and helping me breathe,'' Ms. Kennedy Cuomo, a daughter of Ethel Kennedy and the late Robert F. Kennedy, said from her hospital bed Thursday.   ``Andrew was right there and cut the umbilical cord.''   Asked about the marriage of the two last names without benefit of hyphen, Ms. Kennedy Cuomo said, ``Names are important, and we wanted a combination of both of us.''   George Plimpton, the versatile editor of The Paris Review, will fly home to New York from Los Angeles Saturday just in time for two parties.   He is billed as the host at Nell's on West 14th Street for an art exhibit and a concert to benefit the Tanzania Wildlife Fund. At the same time, he is expected uptown at a concert at St. Thomas Church and a dinner at the St. Regis Hotel for the Kings College Choir, another cause near and dear to his heart.   ``I attended Kings College at Cambridge University just after Harvard,'' he said Thursday. ``Maybe I should just stay here.''   Plimpton was in California this week, he explained, for a guest role on the episode of ``Married ... With Children'' that will be shown on Feb. 5 and will include clips from earlier shows.   ``I play a sort of Alistair Cooke figure in a takeoff on `Masterpiece Theater,' '' he said. ``I used to do something called `Mousterpiece Theater' for the Disney Channel, and I would introduce the great Disney cartoons with the most arcane language.   ``The producers of `Married ... With Children' remembered that and thought `What a funny idea to do that.' So I use words like `sanctimonious' that they don't usually use on ``Married ... With Children.' ''  </TEXT> </DOC> <DOC id=NYT_ENG_19950112.0351 type=story > <HEADLINE> DEBATE BEGINS ON LEGISLATION TO RESTRICT UNFUNDED MANDATES </HEADLINE> <DATELINE> WASHINGTON  (BC-CONGRESS-MANDATES-HNS) </DATELINE> <TEXT> "	"nyt_eng_199501.gz"
"12278"	"he"	"explained"	" Through most of its history, he explained, the Amex was content to be a sort of finishing school. Growing companies would shake off the dust of the over-the-counter market by listing on the Amex, where they would stay until they were strong and well-mannered enough to move to the New York Stock Exchange. </P> "	"nyt_eng_199501.gz"
"12736"	"he"	"explained"	" In general, Byrd said, ``I'm as against the filibuster as much as anybody.'' But he won't say how he will proceed on the Republican agenda. Quoting Proverbs, he explained, ``Boast not thyself of tomorrow for thou knowest not what a day may bring forth.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950120.0341 type=story > <HEADLINE> TEXAS' CONGRESSIONAL DELEGATION TO END COLD WAR, HAVE LUNCH </HEADLINE> <DATELINE> WASHINGTON  (BC-TEXAS-CONGRESS-LUNCH-HNS) </DATELINE> <TEXT> "	"nyt_eng_199501.gz"
"12745"	"he"	"explained"	" The Chechen strategy, he explained, resembles that of Mikhail I. Kutuzov, the Russian general who retreated from a burning, depleted Moscow to let Napoleon's advancing army move in and starve in 1812. </P> "	"nyt_eng_199501.gz"
"12787"	"he"	"explained"	" Basayev, who fought as a volunteer on the side of the Muslim region of Abkhazia in its war for independence against Georgia in 1992, had a 1971 Soviet military training manual lying on his desk. A bit sheepishly, he explained, ``Sometimes it helps to read such books and refresh your memory on how to fight.'' </P> "	"nyt_eng_199501.gz"
"12809"	"he"	"explained"	" ``I would say that we missed some elements to input,'' Nakano acknowledged. The two previous quakes were centered in the ocean off Japan and were caused by the shifting of tectonic plates, he explained, while this week's quake occurred along a fault line very near a population center, a possibility that the forecasters did not take into account. </P> "	"nyt_eng_199501.gz"
"12819"	"he"	"explained"	" Some grasses, he explained, cause him to slip unless he's wearing golf shoes with cleats. </P> "	"nyt_eng_199501.gz"
"13183"	"he"	"explained"	" Rather than continuing to focus their sales messages solely on a woman of 25 to 54, he explained, pork producers also want to reach ``the other people in the household she buys for.'' So, a 30-second commercial by Bozell Chicago carries a broader theme, ``Taste what's next,'' than the familiar theme used since 1987: ``Pork. The other white meat.'' </P> "	"nyt_eng_199501.gz"
"13197"	"he"	"explained"	" The announcement last week of the departure of the American force and its replacement on March 31 by nearly 7,000 U.N. peacekeepers caught many Haitians by surprise and has brought with it ``a sense of foreboding,'' a diplomat here said. Despite resentment in some parts of the country about their failure to dismantle paramilitary groups, he explained, ``the Americans are a known quantity to people here, and the United Nations is not.'' </P> "	"nyt_eng_199501.gz"
"13568"	"he"	"explained"	" ``I was astonished,'' McCobb, 62, said. All the more so, he explained, because he had lived almost his entire adult life believing he had no blood relatives. ``To see you had a relative when you thought you had none is such a thrill.'' </P> "	"nyt_eng_199501.gz"
"13676"	"he"	"explained"	" Shakespeare lived in a different city than his wife throughout much of their marriage, left her his ``second best bed'' in his will and had a curse inscribed on his tomb that prevented her from being buried next to him. Russell would have ranked him higher, he explained, if more was understood about the Bard's sonnets which lovingly address a handsome young man. </P> "	"nyt_eng_199502.gz"
"13903"	"he"	"explained"	" The wrong thing, he explained, is China's attempt to enter the World Trade Organization by stripping away the protected markets of its state-owned industries, by reforming its banking system, by acknowledging colossal bad debts and by forcing money-losing state enterprises into bankruptcy. </P> "	"nyt_eng_199502.gz"
"14240"	"he"	"explained"	" ``Oh, no,'' her pediatrician said. ``Use plain tap water so that she gets the benefits of fluoride.'' Even before baby teeth emerge, he explained, fluoride acts systemically to build hard, disease-resistant enamel. </P> "	"nyt_eng_199502.gz"
"14309"	"he"	"explained"	" I worked a three-hour shift on my first night, and when I returned home, a phone call was waiting for me. It was the father of my best friend, and he had worked for the phone company for more than 20 years. He was out on strike, he explained, and wanted me to understand the gravity of what I was doing. </P> "	"nyt_eng_199502.gz"
"14453"	"she"	"explained"	" ``What a typical hearing question,'' she replied, using the epithet for the nondeaf. Some deaf adults, especially those whose deafness wasn't detected when they were babies, she explained, read poorly, as if English were a second language, after American Sign. And signing conveys far more emotional power than print does to an audience that can't hear the tone of voice, which supertitle readers at the opera can. </P> "	"nyt_eng_199502.gz"
"14463"	"he"	"explained"	" A man who likes to pepper his speech with sports images, he said Genoa's 1980s decline had pushed it toward ``disqualification.'' Genoa, he explained, lost tens of thousands of jobs during a recession in the decade's early years as Italy privatized industries like the shipbuilding and steelmaking conglomerates here. Over the last decade, Genoa's population slumped by 150,000 to below 700,000 people as jobs disappeared. </P> "	"nyt_eng_199502.gz"
"14471"	"he"	"explained"	" Already, Dole said, he has attended to some of the problems of the past. Most important, he explained, is his changed attitude; he said he was not as obsessive or raging with ambition. </P> "	"nyt_eng_199502.gz"
"14484"	"he"	"explained"	" Already, Dole said, he has attended to some of the problems of the past. Most important, he explained, is his changed attitude; he said he was not as obsessive or raging with ambition. </P> "	"nyt_eng_199502.gz"
"14521"	"he"	"explained"	" Already, Dole said, he has attended to some of the problems of the past. Most important, he explained, is his changed attitude; he said he was not as obsessive or raging with ambition. </P> "	"nyt_eng_199502.gz"
"15043"	"he"	"explained"	" ``That's undoubtedly over,'' he said. There will be roll call votes this year, he explained, and ``everything, including NIH, is at risk.'' </P> "	"nyt_eng_199502.gz"
"15527"	"she"	"explained"	" ``Privacy of e-mail is a big issue,'' Mendelsohn said. Most BBS sysops have access to subscribers' mail, she explained, but ``there has to be a legitimate reason to read it. You can't just do it because you're bored today.'' </P> "	"nyt_eng_199502.gz"
"15590"	"she"	"explained"	" ``Privacy of e-mail is a big issue,'' Mendelsohn said. Most BBS sysops have access to subscribers' mail, she explained, but ``there has to be a legitimate reason to read it. You can't just do it because you're bored today.'' </P> "	"nyt_eng_199502.gz"
"15627"	"he"	"explained"	" Munson, the philosopher of science, said that with the findings so far, ``we still can't tell whether the experiences are different'' when men and women think. ``All we can tell is that the brain processes are different,'' he said, adding that ``there is no Archimedean point on which you can stand, outside of experience, and say the two are the same. It reminds me of the people who show what the world looks like through a multiplicity of lenses and say, `This is what the fly sees.' '' But, Munson added, ``We don't know what the fly sees.'' All we know, he explained, is what we see looking through those lenses. </P> "	"nyt_eng_199502.gz"
"15635"	"he"	"explained"	" Munson, the philosopher of science, said that with the findings so far, ``we still can't tell whether the experiences are different'' when men and women think. ``All we can tell is that the brain processes are different,'' he said, adding that ``there is no Archimedean point on which you can stand, outside of experience, and say the two are the same. It reminds me of the people who show what the world looks like through a multiplicity of lenses and say, `This is what the fly sees.' '' But, Munson added, ``We don't know what the fly sees.'' All we know, he explained, is what we see looking through those lenses. </P> "	"nyt_eng_199502.gz"
"15794"	"he"	"explained"	" ``I had a scheme,'' said Selody, 31, who has a mathematical mind. You get a point or two for every plant you pre-enter, he explained, if it actually makes it to the show. </P> "	"nyt_eng_199503.gz"
"15957"	"he"	"explained"	" Hall said that one of plans being considered is to buy fishing rights or boats at what he called ``a reverse auction.'' This, he explained, would mean that fishermen would compete for buyouts and the government would buy boats or rights from the lowest bidder. </P> "	"nyt_eng_199503.gz"
"16325"	"she"	"explained"	" Her own acting career with a variety of international directors never really stopped, but it never really took off in France. When she returned to live in Paris, she explained, ``I was 40, and that is too late unless you are a great dramatic actress.'' </P> "	"nyt_eng_199503.gz"
"16328"	"she"	"explained"	" Even if NYPD Blue racked up through-the-roof, ER-like ratings, she explained, it still wouldn't attract an advertiser stampede, because many advertisers won't risk having their product associated with the adult-themed cop drama. </P> "	"nyt_eng_199503.gz"
"16461"	"he"	"explained"	" The slow response of the atmosphere, he explained, is why the hottest month in the Northern Hemisphere is typically August, long after the longest day of the year, in June. </P> "	"nyt_eng_199503.gz"
"16818"	"he"	"explained"	" Before we walked out onto the floor, a stock exchange official outlined the game. A call option, he explained, gives the holder the right to buy a certain stock, typically 100 shares, at a specified price at any time before a specified date. A put option is the opposite. </P> "	"nyt_eng_199503.gz"
