"pronoun"	"verb"	"context"	"filename"
"106422"	"I"	"cry"	" ``Every time I see him, I cry,'' said Jampolska in decent English as she stood below the ramp along the hill next to the run-out, surrounded by a dozen others who made the 5,500-mile trek from Eastern Europe. ``Being 48 and loving someone so much ... it's crazy. I buy all these things and I fly to America for the Olympics. I never do this before. I'm like a teenager.'' </P> "	"nyt_eng_200202.gz"
"110004"	"they"	"cry"	" In addition, American schools are disorienting for these children. Woo said: ``They get scared at school, they cry, and they don't feel they can turn to anyone, not even their own parents. The people who took care of them when they were little are gone.'' </P> "	"nyt_eng_200203.gz"
"111769"	"I"	"cry"	" ``When I see them destroying the old city, I cry,'' said a Palestinian who gave his name as Abu Selim. His home overlooked the city, just up from another house that had been seized by the Israelis and hung with camouflage netting. </P> "	"nyt_eng_200204.gz"
"114112"	"I"	"cry"	" How did she cope? ``Well, I cry, but then I get up, and I can do something. This is why I'm doing what I'm doing. I'm a practical person. I can actually, in a very tangible, physical way, say to this person, `OK, ma'am, what would you like to do for a memorial service? How do you want to handle this?' </P> "	"nyt_eng_200204.gz"
"115935"	"we"	"cry"	" ``When we stay at home, we cry,'' Reda said. ``Our husbands are gone, but we go on and on. At least we have somewhere to go.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020518.0154 type=story > <HEADLINE> ACC, SEC come up smelling like winners  </HEADLINE> <DATELINE> ATLANTA (BC-BKC-RECRUIT-0519-COX) </DATELINE> <TEXT> "	"nyt_eng_200205.gz"
"120665"	"you"	"cry"	" ``You cry, you cry, you're happy, you cry, you keep crying,'' he said. ``You say to yourself, `I'm the hero of France today.' That goes on all night. It's wonderful.'' </P> "	"nyt_eng_200207.gz"
"121199"	"we"	"cry"	" ``If they don't like it, they can walk out,'' Hough says. ``I think we've become so formula-oriented. It's almost like a baby feeding from the breast: We don't feed from the breast anymore, we're given formula, and if anything strays from that formula, we spit it out, we cry, we burp, we can't deal with the breast anymore.'' </P> "	"nyt_eng_200207.gz"
"125078"	"they"	"cry"	" ``Someone asked me if the kids have changed much in this year,'' Ford said. ``I guess after doing this for 40-some years, I would say the kids are so resilient. Adults are more likely to give deep thought to the meaning of what the hell happens. Kids, they cry, and they're crushed and hurt. But they seem to bounce back much quicker.'' </P> "	"nyt_eng_200209.gz"
"150290"	"they"	"cry"	" They're just like little babies, Susan Goldstein said recently of the weaning goats. When you take away the bottle, they cry, making a noise that sounds remarkably like an infant's cry. </P> "	"nyt_eng_200503.gz"
"154248"	"I"	"cry"	" Of course, Frey's life isn't a straight climb from the gutter to the penthouse; there are setbacks and tragedies and broken hearts -- this is real life, after all -- all of which he presents in a stream-of-consciousness style that vividly underscores the emotional tone. When Frey has his 3-year-old dog put to sleep, he writes that as the vet inserts the needle, Cassius yelps like a little puppy, my big tough pit bull feels the sting, I hold him as his blood courses through his veins I hold him as he stumbles, as he falls, I hold him as he dies. I look into his eyes and I tell him I love him and I'll miss him and I'm so so so sorry. He dies in my arms and I hold him and I cry, I cry, I cry. </P> "	"nyt_eng_200506.gz"
