"pronoun"	"verb"	"context"	"filename"
"32980"	"it"	"estimates"	" The worldwide memory-chip market is expected to grow nearly 60 percent this year, to $37.1 billion, according to Robertson, Stephens. Next year, it estimates, it will expand 35 percent more, to $50 billion. </P> "	"nyt_eng_199509.gz"
"48535"	"she"	"estimates"	" Her holdings in Hong Kong include CP Pokphand, which is now the second largest agricultural company in China in terms of production and should move into first place by 1997. By that time, she estimates, its production capacity will reach 10 million tons of feed and it will be raising 500 million chickens a year. Earnings are growing about 25 percent a year, she said, and the stock is trading at 12 times estimated 1996 earnings. </P> "	"nyt_eng_199602.gz"
"49993"	"he"	"estimates"	" When you buy a television, the picture almost certainly suffers from internal misadjustment. This is where the pioneering Kane and his gremlinbusters come in. Some 500 television technicians around the country, he estimates, have attended his training seminars and gained the skills to make a sick picture well. </P> "	"nyt_eng_199602.gz"
"57586"	"she"	"estimates"	" My wife has definite opinions about weather forecasts. She is of the opinion that people only want to know two things: How hot or cold is it going to get, and is it going to rain? This, she estimates, should take about 30 seconds max for the weather person to tell us. Everything else is superfluous information. She will begin hollering at the weather person when he takes off into complicated explanations of upper-trough systems, El Nino, the jet stream and low-intensity cells: ``Tell me if it's going to rain!'' </P> "	"nyt_eng_199605.gz"
"59109"	"he"	"estimates"	" A. It's somewhere around 1,000, with at least a couple hundred in ``Tornado Alley,'' according to Fred Ostby of the Storm Prediction Center in Kansas City. Forty years ago, he estimates, the number reported was perhaps around 400. The higher number reflects not an increase in severe weather, but better technology, better communications and more chasers with camcorders. </P> "	"nyt_eng_199605.gz"
"59175"	"he"	"estimates"	" A. It's somewhere around 1,000, with at least a couple hundred in ``Tornado Alley,'' according to Fred Ostby of the Storm Prediction Center in Kansas City. Forty years ago, he estimates, the number reported was perhaps around 400. The higher number reflects not an increase in severe weather, but better technology, better communications and more chasers with camcorders. </P> "	"nyt_eng_199605.gz"
"59187"	"he"	"estimates"	" A. It's somewhere around 1,000, with at least a couple hundred in ``Tornado Alley,'' according to Fred Ostby of the Storm Prediction Center in Kansas City. Forty years ago, he estimates, the number reported was perhaps around 400. The higher number reflects not an increase in severe weather, but better technology, better communications and more chasers with camcorders. </P> "	"nyt_eng_199605.gz"
"59674"	"he"	"estimates"	" Already, some farmers switching from corn to soybeans and plowing under winter wheat fields are likely to add as many as 1 million acres this spring, he estimates, to 63.7 million acres. That would be up from 62.5 million estimated from the USDA in March. </P> "	"nyt_eng_199605.gz"
"60186"	"he"	"estimates"	" For its part, Philadelphia is one of the sickest cities in the Northeast, desperately trying to halt an economic slide that began more than half a century ago at the close of World War II. According to David Elesh, an associate professor of sociology at Temple University in Philadelphia, the portion of the city's work force employed in manufacturing has shrunk to just 9 percent today from 50 percent in the mid-1950s. Since 1980, he estimates, the number of Philadelphians with jobs has fallen by 16 percent, to 669,000 from 794,000. </P> "	"nyt_eng_199605.gz"
"67295"	"he"	"estimates"	" He muses and telephones in shadowy solitude, as idiosyncratic in politics as Howard Hughes was in his Las Vegas hotel aerie. He talks with the president ``five to 15 times'' a week, he estimates, and receives a half-dozen Clinton memos and queries a day. </P> "	"nyt_eng_199608.gz"
"67481"	"he"	"estimates"	" Starting with a few hundred believers in the years immediately after the death of Jesus, he estimates, Christians had reached a critical mass of at least 10 percent of the empire's citizens by the year 300. </P> "	"nyt_eng_199608.gz"
"67538"	"he"	"estimates"	" Starting with a few hundred believers in the years immediately after the death of Jesus, he estimates, Christians had reached a critical mass of at least 10 percent of the empire's citizens by the year 300. </P> "	"nyt_eng_199608.gz"
"67571"	"he"	"estimates"	" In China, Yuan can design elaborate works to be executed by skilled but poorly paid craftspeople in expensive materials: marble, copper, bronze, glass, silk. The two dazzling silk tapestry murals and two large bronze reliefs he and his brother did for the new China International Radio building in Beijing cost a total of $100,000, Yuan says. In the United States, he estimates, labor costs would bring the price tag up to $800,000. </P> "	"nyt_eng_199608.gz"
"67678"	"he"	"estimates"	" In China, Yuan can design elaborate works to be executed by skilled but poorly paid craftspeople in expensive materials: marble, copper, bronze, glass, silk. The two dazzling silk tapestry murals and two large bronze reliefs he and his brother did for the new China International Radio building in Beijing cost a total of $100,000, Yuan says. In the United States, he estimates, labor costs would bring the price tag up to $800,000. </P> "	"nyt_eng_199608.gz"
"68531"	"she"	"estimates"	" The original 30-page piece spent the past year in two Smithsonian Institution exhibits in Washington. Now Grant will duplicate her initial work 19 more times. Each book, she estimates, takes 40 to 60 hours to reproduce. </P> "	"nyt_eng_199608.gz"
"71045"	"he"	"estimates"	" Gordon, too, reckons that the sustainable unemployment rate has been falling. This ``manna from heaven,'' he says, explains why the Fed has thus far been able to wink at relatively low unemployment rates that would have been inflationary in 1989. Today, he estimates, 5.2 percent unemployment _ close to the current rate _ will not add to inflationary pressure. </P> "	"nyt_eng_199609.gz"
"75128"	"he"	"estimates"	" ``Eventually I want the entire center of the city to belong to the Hermitage,'' Piotrovsky said. ``I want to transform the whole square into a living place but one without rock concerts.'' Such a project, he estimates, will cost more than $300 million. </P> "	"nyt_eng_199610.gz"
"79160"	"he"	"estimates"	" The Livermore project, he estimates, will speed up development of large-scale computing in the United States by at least two years. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19961125.0507 type=story > <HEADLINE> BABIES WITH A MONEY-BACK GUARANTEE </HEADLINE> <DATELINE>  (BC-MONEYBACK-BABIES-NYTSF) </DATELINE> <TEXT> "	"nyt_eng_199611.gz"
"79251"	"he"	"estimates"	" The Livermore project, he estimates, will speed up development of large-scale computing in the United States by at least two years. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19961126.0067 type=story > <HEADLINE> A SAX LEGEND RAISES SPIRIT OF THE FAITHFUL </HEADLINE> <DATELINE> SAN FRANCISCO (BC-NATIONAL-JOURNAL-BOS) </DATELINE> <TEXT> "	"nyt_eng_199611.gz"
"79278"	"he"	"estimates"	" The Livermore project, he estimates, will speed up development of large-scale computing in the United States by at least two years. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19961126.0197 type=story > <HEADLINE> A SAX LEGEND RAISES SPIRIT OF THE FAITHFUL </HEADLINE> <DATELINE> SAN FRANCISCO (BC-NATIONAL-JOURNAL-BOS) </DATELINE> <TEXT> "	"nyt_eng_199611.gz"
"79292"	"he"	"estimates"	" The Livermore project, he estimates, will speed up development of large-scale computing in the United States by at least two years. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19961126.0237 type=story > <HEADLINE> A SAX LEGEND RAISES SPIRIT OF THE FAITHFUL </HEADLINE> <DATELINE> SAN FRANCISCO (BC-NATIONAL-JOURNAL-BOS) </DATELINE> <TEXT> "	"nyt_eng_199611.gz"
"79399"	"he"	"estimates"	" The Livermore project, he estimates, will speed up development of large-scale computing in the United States by at least two years. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19961127.0189 type=story > <HEADLINE> PARTS MAKERS FOR INTERACTIVE TV LANGUISH </HEADLINE> <DATELINE>  (BC-CPT-INTERACTIVE-TV-NYT) </DATELINE> <TEXT> "	"nyt_eng_199611.gz"
"80119"	"he"	"estimates"	" Over the decades, he estimates, some 30,000 Jewish postcards were published, and his collection of 6,000 is one of the most extensive. Specialist stores and auctions, he said, cater to collectors prepared to pay up to $200 for a postcard. </P> "	"nyt_eng_199612.gz"
"80924"	"he"	"estimates"	" Wesley spoke this way even though his right foot is only, he estimates, at 75 percent strength. Carr said he wants the Celtics to average far more than the 96 points they score each night. </P> "	"nyt_eng_199612.gz"
"81602"	"she"	"estimates"	" Based on a recipe she clipped 15 years ago from Good Housekeeping, Poirier spends one night making gingerbread for each ``house.'' Then, she estimates, it takes her about five hours to finish each design. </P> "	"nyt_eng_199612.gz"
"86148"	"he"	"estimates"	" In all, Coffey turned up 90 works by Mignot, who, he estimates, made about 200 paintings. ``Given a normal rate of attrition, that means there are about 50 or 60 more out there,'' he said. </P> "	"nyt_eng_199702.gz"
"89714"	"he"	"estimates"	" Romain had close to 400 rejections, he estimates, before he found his first publisher. Meanwhile, he kept creating manuscripts. His dad told him stories to help him cope. </P> "	"nyt_eng_200104.gz"
"92686"	"she"	"estimates"	" Dr. Veronica Jenkins, a former New York City schoolteacher who became a doctor at age 40, is medical director of Family and Medical Counseling Services, a publicly financed AIDS clinic in Anacostia. Nearly all of her patients are black. Eighty percent, she estimates, are current or former drug abusers. Many are women, who discover they are infected with HIV when they become pregnant and receive blood tests. </P> "	"nyt_eng_200106.gz"
"92688"	"she"	"estimates"	" Dr. Veronica Jenkins, a former New York City schoolteacher who became a doctor at age 40, is medical director of Family and Medical Counseling Services, a publicly financed AIDS clinic in Anacostia. Nearly all of her patients are black. Eighty percent, she estimates, are current or former drug abusers. Many are women, who discover they are infected with HIV when they become pregnant and receive blood tests. </P> "	"nyt_eng_200106.gz"
"94896"	"he"	"estimates"	" Sixty percent of Brimah's AIDS patients are women and 95 percent are black, in an area where 61 percent of the population is black. Almost all were infected through heterosexual transmission, and a majority, he estimates, came to him with a history of sexually transmitted disease. </P> "	"nyt_eng_200107.gz"
"102921"	"he"	"estimates"	" It cost Richard Riordan a small fortune to be mayor of Los Angeles for eight years, a job he left only recently. Oh, perhaps, many tens of millions, he estimates, ticking off a million dollars spent here and a few million more there. </P> "	"nyt_eng_200112.gz"
"103687"	"he"	"estimates"	" John A. Challenger, chief executive of Challenger, Gray &AMP; Christmas, the outplacement firm in Chicago, tracks the comings and goings of chief executives in America and has recorded 2,246 departures, voluntary and involuntary, since August 1999. The average tenure, he estimates, is now less than six years. </P> "	"nyt_eng_200201.gz"
"103911"	"he"	"estimates"	" The new findings, said Dr. Kenneth Sembach of the Space Telescope Science Institute in Baltimore, are ``going to help astronomers understand better how galaxies are assembled and hopefully how they evolved over time.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_20020114.0117 type=advis > <DATELINE>  (BC-ENTERTAINMENT-NYT-BUDGET) </DATELINE> <TEXT> Entertainment and culture stories from The New York Times News Service for Tuesday, Jan. 15.  VERDI-PLACIDO-DOMINGO (Undated) _ Critic's Notebook: Sometimes it seems that the inexhaustible tenor Placido Domingo is trying to fortify his place in the operatic pantheon simply by doing more than anyone else ever has. So, you might assume that what motivated Domingo's newest recording, ``Verdi/Domingo: The Tenor Arias,'' a four-CD set of the complete Verdi arias for tenor was his desire to set yet another record. But the project is far more than a feat. Domingo has devoted, he estimates, some 40 percent of his professional work to Verdi. By Anthony Tommasini.  SUNDANCE-FILM-FEST (Undated) _ The Park City, Utah, Film Festival is a strange animal this year. The combination of several factors has distorted feelings about the occasion, among them a major anniversary for an event that has visibly altered the shape of film making and the residue of the slumping economy. By Elvis Mitchell.  LA-SCALA-BALLET (Paris) _ La Scala Ballet has brought ``Excelsior'' to the Palais Garnier, a ballet first performed to the sunny optimism of the late 19th century, when Science was conquering Backwardness for the sake of Humanity and Western nations were celebrating a relatively peaceful European century around the flag of Progress. But times are different. Today, a ballet that confidently portrays Light defeating Obscurantism can at most stir nostalgia for a paradise lost. By Alan Riding.  JAPAN-BOOK-REVIEW (Undated) _ James L. McClain, in his sweeping and vigorously told new history, ``Japan: A Modern History,'' moves to debunk deeply cherished myths. In short order he takes apart the notions of monoethnicity and cultural exceptionalism. Reviewed by Howard W. French.  TV-SCOTUS-REVIEW (Undated) _ On CBS, ``First Monday,'' a drama series about the Supreme Court. Reviewed by Julie Salamon.  For information and repeats call the News Service at (888) 346-9867 or (212) 556-1927. And be sure to look for other entertainment stories from our partners: The Boston Globe, Cox News Service, Hearst Newspapers, The Houston Chronicle, The Arizona Republic, Kansas City Star, Fort Worth Star-Telegram, Los Angeles Daily News, San Francisco Chronicle and Seattle Post-Intelligencer.  (Editors: All clients receive all budgets, but only full-service clients receive all stories. Please check your level of service to determine which stories you will receive.) </TEXT> </DOC> <DOC id=NYT_ENG_20020114.0118 type=advis > <DATELINE>  (BC-HEARST-NEWS-BUDGET-HNS) </DATELINE> <TEXT> Monday, Jan. 14, 2002  Editors  The Hearst News Service will file the following for Tuesday. If you have questions, please call Chuck Lewis or Tim Spence at 202-298-6920.  (The ``HNS'' tag appears in all sluglines.)  WASHINGTON NEWS (``w'' category)  ENRON-STOCK SALES (Washington) _ Three senior Bush administration avoided taking a bath on their Enron stock when they were forced by federal ethics guidelines to sell their holdings last year before the stock value of the Houston energy trading firm plummeted 99 percent en route to bankruptcy. Army Secretary Thomas White, White House political adviser Karl Rove and vice presidential aide I. Lewis Libby sold their holdings as the stock price began to slip. By STEWART M. POWELL.  GUANTANAMO-PRISONERS (Washington) _ Pentagon officials on Monday defended the treatment of al-Qaida and Taliban prisoners, who began arriving late last week at a detention center on a U.S. Navy base in Cuba. Spokeswomen Victoria Clarke said the prisoners are given three ``culturally appropriate'' meals each day. ``They have daily opportunities to shower, exercise and receive medical attention,'' she said, adding that ``they are receiving very humane treatment.'' Representatives from the International Committee of the Red Cross are expected to meet with the prisoners this week, she said. By ERIC ROSENBERG. </TEXT> </DOC> <DOC id=NYT_ENG_20020114.0119 type=advis > <DATELINE>  (BC-NYT-WORLD-BUDGET) </DATELINE> <TEXT> Editors at publications outside the United States may find the following stories from the New York Times News Service for Tuesday, Jan. 15, of particular interest:  INTERNATIONAL  (Will move in `i' news category)  AFGHAN-POLITICS (Kabul, Afghanistan) _ Developments: The United Nations appealed for immediate foreign assistance to finance the interim government; Pakistan reopened its embassy. By Mark Landler.  AFGHAN-ZOO (Kabul, Afghanistan) _ The first foreign aid workers showed up on Monday to revive Kabul's devastated zoo. By Mark Landler.  MIDEAST (Tulkaram, West Bank) _ A Palestinian militia leader, Raed al-Karmi, 28, who admitted killing Israelis and survived an Israeli missile attack on his car last year, was killed by a bomb outside his West Bank hide-out. Palestinian officials accused Israel of assassinating him and sabotaging efforts to create a cease-fire, and a faction within the Palestinian leader Yasser Arafat's Fatah group said it considered a cease-fire ``canceled.'' Israel refused to comment. By James Bennet.  With  MIDEAST-HOMES-RAZE (Jerusalem) _ After stormy debate in Israel of the army's demolition of dozens of homes in the Rafah refugee camp in Gaza last week, Foreign Minister Shimon Peres said Israel has decided to stop demolishing Palestinian homes in the West Bank and Gaza Strip. Prime Minister Ariel Sharon left open the possibility of continuing demolitions for security reasons, however, and the Israelis demolished nine homes in Arab neighborhoods of east Jerusalem, where they said the ban does not apply. By Joel Greenberg.  PAKISTAN-TERRORISTS (Dateline to come) _ Pakistani police arrested hundreds of Islamic militants and sealed dozens of their offices on Monday in a crackdown on anti-India extremists. More than 1,500 militants have been arrested since Saturday, when President Gen. Pervez Musharraf banned five militant organizations _ including two accused of terrorism in Indian-controlled Kashmir _ an interior ministry official speaking on condition of anonymity said. By Erik Eckholm and John F. Burns.  With  INDIA-PAKISTAN (New Delhi) _ A day after India welcomed Pakistan's plan to crack down on home-grown terrorists and militants, India's defense minister, George Fernandes, on Monday reminded Pakistan's military ruler that India is ready for war if Pakistan does not act quickly against Islamic ``holy warriors'' battling India in Kashmir. By Celia W. Dugger.  (An early version of this story will move by 3 p.m. EST.)  COLOMBIA-REBELS (Dateline to come) _ On the continuing effort to save the peace talks in Colombia. By Juan Forero.  FRANCE-CHIRAC (Paris) _ The judge involved in an investigation of President Jacques Chirac resigned, saying that his efforts were sabotaged at every turn. By Suzanne Daley.  (An early version of this story will move by 3 p.m. EST.)  ZIMBABWE-ELECT (Johannesburg, South Africa) _ At the opening of a 14-nation summit meeting of southern African countries, Zimbabwe's neighbors urged President Robert Mugabe to ensure a fair presidential election in March. By Rachel L. Swarns.  WORLD-BRIEFS (Undated) _ World news in brief.  UNITED STATES _ General  (Will move in `a' category or as noted)  BUSH (Aurora, Mo.) _ President Bush extolled the virtues of American workers and farmers today as he campaigned in the Midwest, not for any candidates but for free trade and tax relief. By David E. Sanger.  (An early version of this story by David Stout will move by 3 p.m. EST.)  SCOTUS-FOX (Washington) _ Middleburg Hunt Club sent its foxhounds to the Supreme Court building on Monday after a report that a fox was lose inside the building. Developing. By Steven Greenhouse.  WEN-HO-LEE-BOOK (Albuquerque, N.M.) _ In a new book and in an interview, Wen Ho Lee, a former research scientist at Los Alamos National Laboratory, does little to clarify what he was doing when he raised investigators' suspicions of espionage. By James Sterngold.  ORE-FAMILY-KILLINGS (Portland, Ore.) _ Christian Longo, charged with killing his wife and three children and dumping their bodies on the Oregon coast, was captured in Mexico. By Sam Howe Verhovek.  BUSINESS  (Will move in ``f'' news category)  ARGENTINA-TELECOM (Undated) _ Argentina's currency devaluation and debt default could create problems for some big U.S. and European telecommunications companies. By Simon Romero.  ENRON-INQUIRY (Undated) _ On the investigation of Enron and who is conducting the various inquiries. (Staff byline to come)  WTO-EU-U.S.-TAXES (Geneva) _ The World Trade Organization ruled against the United States in a dispute with the European Union over whether a law that permits U.S. multinationals to avoid taxes on foreign profits is an illegal subsidy. By Elizabeth Olson and David E. Rosenbaum.  WORLD-BIZ-BRIEFS (Undated) _ Short items on business news from around the world.  ENTERTAINMENT/ARTS  (Will move in ``e'' news category or as indicated)  VERDI-PLACIDO-DOMINGO (Undated) _ Critic's Notebook: Sometimes it seems that the inexhaustible tenor Placido Domingo is trying to fortify his place in the operatic pantheon simply by doing more than anyone else ever has. So, you might assume that what motivated Domingo's newest recording, ``Verdi/Domingo: The Tenor Arias,'' a four-CD set of the complete Verdi arias for tenor was his desire to set yet another record. But the project is far more than a feat. Domingo has devoted, he estimates, some 40 percent of his professional work to Verdi. By Anthony Tommasini.  NOSTALGIA-HOPE-BALLET (Paris) _ La Scala Ballet has brought ``Excelsior'' to the Palais Garnier, a ballet first performed to the sunny optimism of the late 19th century, when Science was conquering Backwardness for the sake of Humanity and Western nations were celebrating a relatively peaceful European century around the flag of Progress. But times are different. Today, a ballet that confidently portrays Light defeating Obscurantism can at most stir nostalgia for a paradise lost. By Alan Riding.  SUNDANCE-FILM-FEST (Dateline to come) _ The Park City, Utah, Film Festival is a strange animal this year. Several factors have distorted feelings about the occasion, among them a major anniversary for an event that has visibly altered the shape of filmmaking and the residue of the slumping economy. By Elvis Mitchell.  JAPAN-BOOK-REVIEW (Undated) _ James L. McClain, in his sweeping and vigorously told new history, ``Japan: A Modern History,'' moves to debunk deeply cherished myths. In short order he takes apart the notions of monoethnicity and cultural exceptionalism. By Howard W. French.  FOR ADDITIONAL INFORMATION please contact Josephine Schmidt (international editor), e-mail jossch(at)nytimes.com; 888-346-9867 or 212-556-1927.  MOVING LATER:  AM-NYT-BUDGET _ The top international, U.S., political and financial stories being considered by New York Times editors.  AM-ADD-NYT-BUDGET _ A rundown of culture, lifestyle, sports, and special section stories will move by 3:00 p.m. ET.  AM-PAGE1-NYT-CONSIDER _ A list of stories being considered by New York Times editors for Page 1 will move at 4:30 p.m.  AM-EARLY-FRONTPAGE-NYT _ Stories scheduled for Page 1 will be listed by 7 p.m.  AM-FRONTPAGE-NYT _ A description of the front page layout of the first edition of The New York Times will move at 7:30 p.m.  TECHNICAL PROBLEMS:  Berris Anderson  (212) 499-3337, berris(AT)nytimes.com  e-mail to pager: page-berris(AT)nytimes.com  numeric page: 1-800-759-8888 pin 1066839  or  Harry Brindley  (212) 499-3304, harryb(AT)nytimes.com  e-mail to pager: harryb(AT)nytimes.com  numeric page: 1-888-710-8736  NEW YORK TIMES PARTNERS:  Please note that the New York Times News Service report includes news and features from The Arizona Republic, The Boston Globe, Cox News Service, The Fort Worth Star-Telegram, Hearst Newspapers, The Houston Chronicle, The Kansas City Star, The Los Angeles Daily News, The San Francisco Chronicle, The Seattle Post-Intelligencer, States News Service and the New York Times Regional Newspapers.  (Editors: All clients receive all budgets, but only full-service clients receive all stories. Please check your level of service to determine which stories you will receive.) </TEXT> </DOC> <DOC id=NYT_ENG_20020114.0120 type=story > <HEADLINE> WHAT A SUPREME DISAPPOINTMENT </HEADLINE> <DATELINE>  (BC-FIRST-TV-LADN) </DATELINE> <TEXT> "	"nyt_eng_200201.gz"
