"pronoun"	"verb"	"context"	"filename"
"56020"	"he"	"ruled"	" In February, Federal District Judge James H. Alesia in Chicago upheld Ms. Pacourek's right to invoke the law. Reproduction, he ruled, is a ``a major life function'' and is thus covered by it. The case was settled out of court about two weeks ago. </P> "	"nyt_eng_199604.gz"
"56231"	"he"	"ruled"	" In February, Federal District Judge James H. Alesia in Chicago upheld Ms. Pacourek's right to invoke the law. Reproduction, he ruled, is a ``a major life function'' and is thus covered by it. The case was settled out of court about two weeks ago. </P> "	"nyt_eng_199604.gz"
"68472"	"she"	"ruled"	" For Justice Freedman, workfare disrupts the already disordered lives of homeless people, taking children away from parents who are required to report to jobs at a time they cannot even find shelter. Until the city can find a better place for families to sleep than the tables and floors of a city office, she ruled, it cannot use that office to begin the process of putting mothers to work cleaning the city's streets and parks or performing clerical tasks. </P> "	"nyt_eng_199608.gz"
"87844"	"they"	"ruled"	" While they acknowledged that a newspaper has no special immunity from the application of laws simply because it's a member of the press, the court ruled that government may not regulate the content of a newspaper. Therefore, they ruled, a newspaper has the right to protect the credibility of its content by enforcing the political neutrality of its reporters. </P> "	"nyt_eng_199702.gz"
"87850"	"they"	"ruled"	" While they acknowledged that a newspaper has no special immunity from the application of laws simply because it's a member of the press, the court ruled that government may not regulate the content of a newspaper. Therefore, they ruled, a newspaper has the right to protect the credibility of its content by enforcing the political neutrality of its reporters. </P> "	"nyt_eng_199702.gz"
"88370"	"he"	"ruled"	" Although Jensen tossed out most of the claims, he left the door open for the counties to argue the case again by the end of March. Specifically, he ruled, they must document that each smoker's injuries were caused by tobacco. </P> "	"nyt_eng_199702.gz"
"96059"	"he"	"ruled"	" Rather, he ruled, ``enacting a classification to express society's disapproval of a group burdened by the law is precisely what the Equal Protection Clause does not allow.'' </P> "	"nyt_eng_200108.gz"
"96078"	"he"	"ruled"	" Rather, he ruled, ``enacting a classification to express society's disapproval of a group burdened by the law is precisely what the Equal Protection Clause does not allow.'' </P> "	"nyt_eng_200108.gz"
"148455"	"he"	"ruled"	" No viable legal theory exists by which it could issue a writ of habeas corpus under these circumstances, he wrote. Courts, he ruled, could not evaluate the lawfulness of the actions of a president who detained nonresident aliens, outside of the United States, during a time of armed conflict. He said that judges must afford great leeway to a commander in chief in time of war on such issues as whom to detain, under what conditions and for how long. </P> "	"nyt_eng_200501.gz"
"150854"	"he"	"ruled"	" In his tersely worded ruling, issued shortly after noon, Greer noted that the lawyers had waited a full week to mention the response to the courts, even though they had also appeared before an emergency hearing in federal court earlier in the week. By failing to mention the incident at that earlier hearing, he ruled, they had given up the right to bring it up at all. </P> "	"nyt_eng_200503.gz"
"150857"	"he"	"ruled"	" In his tersely worded ruling, issued shortly after noon, Greer noted that the lawyers had waited a full week to mention the response to the courts, even though they had also appeared before an emergency hearing in federal court earlier in the week. By failing to mention the incident at that earlier hearing, he ruled, they had given up the right to bring it up at all. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20050326.0064 type=story > <HEADLINE> CHINA'S HARD LINE STIRS THRONG IN TAIWAN </HEADLINE> <DATELINE> TAIPEI, Taiwan </DATELINE> <TEXT> "	"nyt_eng_200503.gz"
"152577"	"he"	"ruled"	" The city of Myrtle Beach must treat African-American motorcyclists as it does white ones, a federal judge ruled. In past years, the city changed its traffic patterns during a rally known as Black Bike Week, over Memorial Day weekend, but not during Harley Week, which attracts mostly white bikers and takes place earlier in May. The difference suggests racial bias, wrote Judge Terry L. Wooten of U.S. District Court in Florence. This year, he ruled, the city must maintain a substantially similar traffic pattern for both events. </P> "	"nyt_eng_200505.gz"
