"pronoun"	"verb"	"context"	"filename"
"33643"	"I"	"wondered"	" Then came an impending day of reckoning: a scheduled bicycle tour of the Yucatan. Where, I wondered, would I get my afternoon coffee while biking through the back roads of Mexico? </P> "	"nyt_eng_199509.gz"
"33685"	"I"	"wondered"	" Then came an impending day of reckoning: a scheduled bicycle tour of the Yucatan. Where, I wondered, would I get my afternoon coffee while biking through the back roads of Mexico? </P> "	"nyt_eng_199509.gz"
"35272"	"I"	"wondered"	" On what planet, I wondered, had that incident occurred? </P> "	"nyt_eng_199509.gz"
"38824"	"he"	"wondered"	" The professor said he has been fearful for more than a month, since a yeshiva student warned him his friends were talking seriously of targeting the prime minister. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19951105.0047 type=advis > <DATELINE>  (BC-LADN-BUDGET) </DATELINE> <TEXT> The Los Angeles Daily News plans to move the following general stories for use by NYTimes News Service clients, AMs and PMs of Monday, Nov. 6 and thereafter. For questions about stories, contact Tad Cronn at the Daily News, (818) 713-3702.  ZOO-DIRECTOR (Los Angeles) _ Manuel Mollinedo took on the job for a change of pace. How difficult could it be, he wondered, to run a zoo?  After eight months as administrator for the Los Angeles Zoo, the longtime Parks and Recreation official now answers the question with a laugh and a shake of his head. By Terri Hardy. (Will move in the ``a'' national news file and the ``n'' California news file.) </TEXT> </DOC> <DOC id=NYT_ENG_19951105.0048 type=story > <HEADLINE> AN INDISPENSABLE MAN </HEADLINE> <DATELINE>  (BC-RABIN-REMBERED-NEWSWEEK-NYTSF) </DATELINE> <TEXT> "	"nyt_eng_199511.gz"
"38840"	"he"	"wondered"	" Manuel Mollinedo took on the job for a change of pace. How difficult could it be, he wondered, to run a zoo? </P> "	"nyt_eng_199511.gz"
"41307"	"he"	"wondered"	" What effect is there, he wondered, if someday you call a loan company and the system routes your call according to the income demographics of your ZIP code area? </P> "	"nyt_eng_199511.gz"
"42188"	"he"	"wondered"	" Why, he wondered, could not the leadership of the teachers' union have explained the raises to the rank and file with the same calm and detached logic that he employs? ``Part of leadership is to deal with emotion and explain it accurately,'' he said. ``If the president of the UFT had accurately explained this, you would have had a very different reaction.'' </P> "	"nyt_eng_199512.gz"
"42288"	"I"	"wondered"	" But after I opened my sixth envelope and learned that by the time I finished reading this letter, 18 children would have died, the impact was different. Why, I wondered, had the pitch changed? </P> "	"nyt_eng_199512.gz"
"42344"	"I"	"wondered"	" But after I opened my sixth envelope and learned that by the time I finished reading this letter, 18 children would have died, the impact was different. Why, I wondered, had the pitch changed? </P> "	"nyt_eng_199512.gz"
"43578"	"he"	"wondered"	" As Steven was late, Arthur ate his first hot meal in 10 days and found it satisfying if only because it was different. But where, he wondered, was the stuffing? </P> "	"nyt_eng_199512.gz"
"44521"	"they"	"wondered"	" Would the garbage pile up, they wondered, when they learned that their cleaners and maintenance workers, members of Local 32B-32J of the Service Employees International Union, were on strike. Would the boilers break down? </P> "	"nyt_eng_199601.gz"
"44766"	"I"	"wondered"	" How could I admit, I wondered, that I had come to my first piano lesson totally unprepared and unable to play even the simplest one finger melody? I decided I couldn't _ that I'd rather die right there in that musty hallway than confess. </P> "	"nyt_eng_199601.gz"
"46066"	"I"	"wondered"	" Why is it, I wondered, that the sexes have such a hard time with each other in the nation's stores? Women buy about three times as much merchandise as men, but it is not a problem of socio-demographics. </P> "	"nyt_eng_199601.gz"
"46165"	"I"	"wondered"	" Why is it, I wondered, that the sexes have such a hard time with each other in the nation's stores? Women buy about three times as much merchandise as men, but it is not a problem of socio-demographics. </P> "	"nyt_eng_199601.gz"
"48065"	"I"	"wondered"	" If it's such a secret, I wondered, what are they doing hanging out with politicians and bureaucrats (who supposedly also used the tickets) at the most public of all public events, the Super Bowl? </P> "	"nyt_eng_199602.gz"
"49786"	"I"	"wondered"	" But I'm frankly alarmed by all this. It reminds me of my old dog, Tammy, who used to chase trucks. I could never grasp this concept. What, I wondered, would Tammy do with a truck if he (yes, Tammy was a he, and no, I won't explain this further) actually caught one? </P> "	"nyt_eng_199602.gz"
"50687"	"I"	"wondered"	" To me, this public plea didn't seem the proper forum for such an announcement. It seemed an invasion of the children's privacy. And suppose, I wondered, here in this church whose membership is small enough to allow familiarity with each and all, the woman was angry at her daughter or son or in-laws about something else, or suppose she simply disagreed with the way they were raising their children. </P> "	"nyt_eng_199603.gz"
"52748"	"he"	"wondered"	" But if the arm worked as a metaphor for the movie in ads, he wondered, why wouldn't it be just as effective in the title sequence? And so a jazzy sequence using the arm image was added to the film, providing a resonant prologue to its grim theme. With that stroke Bass helped define a micro-genre. </P> "	"nyt_eng_199603.gz"
"53748"	"he"	"wondered"	" Suraci had done his stint on a special narcotics grand jury, which heard over 100 presentations, most of them so-called buy-and-bust cases. Why, he wondered, did justice require that 23 lay people screen an endless series of repetitive, routine police entrapment cases? </P> "	"nyt_eng_199603.gz"
"55977"	"I"	"wondered"	" I stood in the vegetable aisle of the supermarket, comparing a can of Green Giant Niblets with a can of the store-brand corn. The generic variety cost 39 cents, the Green Giant 73 cents. If the quality is virtually the same, I wondered, why the big difference in price? </P> "	"nyt_eng_199604.gz"
"57461"	"I"	"wondered"	" How, I wondered, could Jews find humor in the worst evil ever perpetrated by humankind? </P> "	"nyt_eng_199605.gz"
"57462"	"I"	"wondered"	" How, I wondered, could Jews find humor in the worst evil ever perpetrated by humankind? </P> "	"nyt_eng_199605.gz"
"62755"	"she"	"wondered"	" For a year, aside from an appearance in a concert version of ``Pal Joey'' at City Center in New York, she stayed out of sight. What, she wondered, had she done to deserve such treatment? </P> "	"nyt_eng_199606.gz"
"62885"	"I"	"wondered"	" We hung up, and I sat very still, waiting to feel something deep and dark inside, something that would move me to cry bitter tears. But I felt nothing. No, I felt eerie. Why, I wondered, through the slow, steady shock that grew heavier, not lighter, as the days stretched into weeks. Why was I pulled in at the final hours to witness the end of a life I barely knew? What was the reason for us to meet? </P> "	"nyt_eng_199606.gz"
"62952"	"I"	"wondered"	" We hung up, and I sat very still, waiting to feel something deep and dark inside, something that would move me to cry bitter tears. But I felt nothing. No, I felt eerie. Why, I wondered, through the slow, steady shock that grew heavier, not lighter, as the days stretched into weeks. Why was I pulled in at the final hours to witness the end of a life I barely knew? What was the reason for us to meet? </P> "	"nyt_eng_199606.gz"
"63205"	"she"	"wondered"	" For a year, aside from an appearance in a concert version of ``Pal Joey'' at City Center in New York, she stayed out of sight. What, she wondered, had she done to deserve such treatment? </P> "	"nyt_eng_199606.gz"
"72508"	"I"	"wondered"	" After all these years, I wondered, could there still be La Portes and Hansons running the businesses? </P> "	"nyt_eng_199609.gz"
"72509"	"I"	"wondered"	" After all these years, I wondered, could there still be La Portes and Hansons running the businesses? </P> "	"nyt_eng_199609.gz"
"72608"	"I"	"wondered"	" After all these years, I wondered, could there still be La Portes and Hansons running the businesses? </P> "	"nyt_eng_199609.gz"
"72609"	"I"	"wondered"	" After all these years, I wondered, could there still be La Portes and Hansons running the businesses? </P> "	"nyt_eng_199609.gz"
"72936"	"he"	"wondered"	" Why, he wondered, would finches and iguanas assume distinct but related forms on adjacent islands? </P> "	"nyt_eng_199609.gz"
"72944"	"I"	"wondered"	" How many male fans of pro baseball or football, I wondered, had room in the sports-loving part of their brains for a genuine appreciation of a group of collegiate women athletes who played a fairly obscure game? </P> "	"nyt_eng_199609.gz"
"73008"	"he"	"wondered"	" Why, he wondered, would finches and iguanas assume distinct but related forms on adjacent islands? </P> "	"nyt_eng_199609.gz"
"73015"	"I"	"wondered"	" How many male fans of pro baseball or football, I wondered, had room in the sports-loving part of their brains for a genuine appreciation of a group of collegiate women athletes who played a fairly obscure game? </P> "	"nyt_eng_199609.gz"
"73039"	"I"	"wondered"	" After all these years, I wondered, could there still be La Portes and Hansons running the businesses? </P> "	"nyt_eng_199609.gz"
"73040"	"I"	"wondered"	" After all these years, I wondered, could there still be La Portes and Hansons running the businesses? </P> "	"nyt_eng_199609.gz"
"75010"	"I"	"wondered"	" Keith, the football coach, said he was shocked by his players' actions. ``It surprised me, it disappointed me and it angered me,'' said Keith, in his fourth year as the URI coach. ``It runs counter to everything I had known about my players. And to think they thought they were acting as a team. Where, I wondered, was the mentality out there?'' </P> "	"nyt_eng_199610.gz"
"76568"	"I"	"wondered"	" If I could travel across time and space, I wondered, where would it all end? Indeed, is there an end? </P> "	"nyt_eng_199611.gz"
"77435"	"we"	"wondered"	" Was this a new trend, we wondered, or was it just a blip sparked by Ross Perot's third-party spectacular? The 1996 election would tell us, we thought. </P> "	"nyt_eng_199611.gz"
"77844"	"he"	"wondered"	" At first, Eskridge was concerned about taking the role. What, he wondered, would the Hollywood backlash be? But the actor in him couldn't say no. And work is work. </P> "	"nyt_eng_199611.gz"
"78644"	"they"	"wondered"	" The agents could not believe their luck, said an intelligence official who received daily reports on the investigation. Was this, they wondered, really the man who for two years had taught the CIA's trainees to be spies? The blunder, according to the FBI, helped build a powerful circumstantial case against Nicholson, the highest-ranking CIA officer ever charged with espionage. </P> "	"nyt_eng_199611.gz"
"79460"	"he"	"wondered"	" Miller was trying to follow up on that thought: What, in the New York of the 1990s, he wondered, would be left of the goal of bootstrap self-improvement in city neighborhoods? Could a concept that had originated at a time of such profound optimism about improvement in the human condition survive amid the pessimism that Miller thinks haunts the century's close? </P> "	"nyt_eng_199611.gz"
"79480"	"he"	"wondered"	" Miller was trying to follow up on that thought: What, in the New York of the 1990s, he wondered, would be left of the goal of bootstrap self-improvement in city neighborhoods? Could a concept that had originated at a time of such profound optimism about improvement in the human condition survive amid the pessimism that Miller thinks haunts the century's close? </P> "	"nyt_eng_199611.gz"
"79481"	"he"	"wondered"	" Miller was trying to follow up on that thought: What, in the New York of the 1990s, he wondered, would be left of the goal of bootstrap self-improvement in city neighborhoods? Could a concept that had originated at a time of such profound optimism about improvement in the human condition survive amid the pessimism that Miller thinks haunts the century's close? </P> "	"nyt_eng_199611.gz"
"82544"	"I"	"wondered"	" Why, I wondered, were we here instead of the sunny Caribbean? The answer was simple: my wife and Hogmanay. In its short four years of celebration, Hogmanay has become the biggest New Year's party in Europe. It draws hundreds of thousands to the streets and parks of Edinburgh. I also had no idea of the scope or popularity of Hogmanay. What I did know was that my wife, Mary Beth, who begins to shiver when the temperature falls below 90, had warm thoughts of Hogmanay based on stories by son Doug, who visited cousins here the year before. She was determined that we would spend New Year 1996 in Scotland. </P> "	"nyt_eng_199612.gz"
"82681"	"I"	"wondered"	" Why, I wondered, were we here instead of the sunny Caribbean? The answer was simple: my wife and Hogmanay. In its short four years of celebration, Hogmanay has become the biggest New Year's party in Europe. It draws hundreds of thousands to the streets and parks of Edinburgh. I also had no idea of the scope or popularity of Hogmanay. What I did know was that my wife, Mary Beth, who begins to shiver when the temperature falls below 90, had warm thoughts of Hogmanay based on stories by son Doug, who visited cousins here the year before. She was determined that we would spend New Year 1996 in Scotland. </P> "	"nyt_eng_199701.gz"
"84543"	"she"	"wondered"	" ``Home rule paid a terrible price, but the school system will probably improve,'' Norton said. Still, she wondered, ``Is this the only way to give residents the decent services they deserve? Who in America can be comfortable with such a trade-off?'' </P> "	"nyt_eng_199701.gz"
"84687"	"he"	"wondered"	" It struck him as odd, though comforting, that suddenly everyone assumed that he would achieve. How could USC be out of reach of all that, he wondered, when across the street was still in? The neighborhood, his home, was in, and one of the escape routes was over the eight-foot brick wall that surrounded this campus. </P> "	"nyt_eng_199701.gz"
"85336"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"85337"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"85348"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"85349"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"85453"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"85454"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"85690"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"85691"	"she"	"wondered"	" That's when Van Dover had what she calls a silly idea: Could this organ, she wondered, be some kind of eye? </P> "	"nyt_eng_199701.gz"
"86145"	"I"	"wondered"	" Television's focus on live events kept the old games dormant in warehouses. Whenever an old gem emerged, like Sportschannel's telecasts of the 1952 Yankees-Dodgers World Series, called by Red Barber and Mel Allen, I wondered, How much more is there? </P> "	"nyt_eng_199702.gz"
"86355"	"I"	"wondered"	" I grew up with parents who deliberately discouraged neediness. As a child, it seemed to me the more desperately I wanted something, the less likely I was to get it, so I learned to be independent, or at least not to ask for anything if I could manage to do without it. I was taught to view total self-sufficiency as a position of strength, although sometimes, when I saw people rallying to help a friend in trouble, I wondered, with a certain wistfulness, whether anyone would ever come to my aid if I needed assistance. </P> "	"nyt_eng_199702.gz"
"89814"	"they"	"wondered"	" Within minutes, nine people are dead. Six others, including expedition leader Stanley Williams, could see death grasping for them. Would anyone, they wondered, dare attempt a rescue? </P> "	"nyt_eng_200104.gz"
"90072"	"he"	"wondered"	" One Friday afternoon last May, Garciaparra arrived unannounced at Children's Hospital, less than a mile from Fenway Park. According to hospital staffers, he explained that he was free for an hour before work. Would it be possible, he wondered, to say hello to some of the kids? For the next 45 minutes, he visited with an assortment of young patients. No press. No photo op. ``Most sports figures do that kind of thing because they want the media attention,'' says Bess Andrews, the hospital's director of public affairs. ``They want to be seen as nice guys. But he wasn't that way at all. When we took a photo, he insisted that it be for internal use only.'' </P> "	"nyt_eng_200104.gz"
"90084"	"he"	"wondered"	" One Friday afternoon last May, Garciaparra arrived unannounced at Children's Hospital, less than a mile from Fenway Park. According to hospital staffers, he explained that he was free for an hour before work. Would it be possible, he wondered, to say hello to some of the kids? For the next 45 minutes, he visited with an assortment of young patients. No press. No photo op. ``Most sports figures do that kind of thing because they want the media attention,'' says Bess Andrews, the hospital's director of public affairs. ``They want to be seen as nice guys. But he wasn't that way at all. When we took a photo, he insisted that it be for internal use only.'' </P> "	"nyt_eng_200104.gz"
"91784"	"I"	"wondered"	" Curious, I wondered, ``Why not me?'' </P> "	"nyt_eng_200105.gz"
"96117"	"I"	"wondered"	" ``Art: 21'' can't include every favorite of every viewer. Where, I wondered, was Jenny Holzer? Martin Puryear? Not to worry, says Dowling. She and Sollins plan sequels. There's a master list of about 100 artists _ and it's growing. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20010919.0114 type=story > <HEADLINE> LATE NIGHT WITHOUT THE LAUGHS </HEADLINE> <DATELINE>  (BC-TV-LETTERMAN-BOS) </DATELINE> <TEXT> "	"nyt_eng_200109.gz"
"96277"	"I"	"wondered"	" This is true even of the small community where I teach. The dean of the school expressed the moral sense of that community when he said quietly that he thought that no one in the room would ever justify the massacre of civilians for pursuit of a political objective. But beyond that core, what, I wondered, holds a community together, one that is drawn from more than 70 countries, some with bitter experience of American power? </P> "	"nyt_eng_200109.gz"
