"pronoun"	"verb"	"context"	"filename"
"1956"	"he"	"adds"	" However, he adds, so were ordinary people in France, Russia and Austria. Even the British, who traditionally had kept aloof from continental wars, erupted in a frenzy of pro-war fever after the German army invaded neutral Belgium on Aug. 4, 1914. </P> "	"nyt_eng_199408.gz"
"1967"	"she"	"adds"	" ``Yes, I move in with the Walshes,'' Ms. Thiessen said. At first, she adds, Valerie is somewhat disgusted by the fast-lane excesses she's exposed to. ``But inside, she really wants to be here and be like everybody else. Meaning, probably, like Brenda.'' </P> "	"nyt_eng_199408.gz"
"2031"	"he"	"adds"	" Eric Bersch won five Emmys for editing news documentaries before he went on to make electronic press kits and half-hour making-of specials with his partner, Barry Simich. ``Believe me, I have no qualms about selling a movie,'' Bersch says. ``It's what we do; it's what we're paid to do.'' But, he adds, ``in the strictest sense the half-hours are long infomercials; you say, `I've got to sell this movie,' in the crassest terms.'' </P> "	"nyt_eng_199408.gz"
"2441"	"she"	"adds"	" In her darkest hours, she has tried to turn away from her natural singing talent. ``Honestly, I've prayed and asked God to remove it,'' Sommers says, ``because it's painful sometimes to possibly not realize what I thought I would realize with the gift I was given.'' But, she adds, ``I feel that it's in my soul so deep that I can't get rid of it.'' </P> "	"nyt_eng_199408.gz"
"2443"	"he"	"adds"	" Still, he adds, ``A lot of things like ecology and human rights, I think came out of the '60s, and the focal point was Woodstock.'' </P> "	"nyt_eng_199408.gz"
"2487"	"he"	"adds"	" And seeing heroin in more films may not be the worst thing that can happen to impressionable American audiences, he adds, especially if they see the consequences too. </P> "	"nyt_eng_199408.gz"
"2536"	"he"	"adds"	" Richard Eyre, the head of the Royal National Theater (where Miss Warner is an associate director), says her major virtue is ``to strip away baggage from major works,'' to treat them as a tabula rasa. It is, he adds, ``a dangerous route.'' </P> "	"nyt_eng_199408.gz"
"2856"	"he"	"adds"	" There's no doubt, he adds, that evolution has even wired certain things into human brains, such as ``a need for faith.'' That's why it's easy for humans to believe in such unproven disciplines as astrology. ``The need may grow out of fear, or wonder, or the complexity of our lives,'' he explains. </P> "	"nyt_eng_199408.gz"
"2857"	"he"	"adds"	" Alkon says he doesn't believe in ``literal representations of God.'' But, he adds, ``I do believe there is divinity in the universe.'' </P> "	"nyt_eng_199408.gz"
"2870"	"he"	"adds"	" He tells a skeptical Bernard Goldberg, the ``Eye to Eye'' reporter, ``I'm no racist.'' He says he was wrong about segregation, that integration is better and that some of his best friends are black. John Lewis, now a Democratic congressman from Georgia, was almost killed by Alabama troopers sent forth by Wallace to block the civil rights march from Montgomery to Selma. He agrees . Wallace is ``a changed man.'' But, he adds, ``it doesn't matter.'' That seems about right. </P> "	"nyt_eng_199408.gz"
"2949"	"he"	"adds"	" ``They're too exuberant -- even wacky -- to be French,'' says Iselin. ``No Parisian would ever sprinkle fleurs-de-lis around the crossed L's of Louis XVI's monogram as we see on this clock.'' And they are not English either, he adds, because the casting and gilding are too fine. </P> "	"nyt_eng_199408.gz"
"3127"	"he"	"adds"	" Maybank says he expects that he may be dealing with this question for the rest of his life. Still, he adds, he is certain that moving indoors has made him happier and prouder than anything. </P> "	"nyt_eng_199408.gz"
"3367"	"she"	"adds"	" Ms. Gilbert rarely joins her children in relaxing outside. ``I have trouble sitting,'' she said. ``It's part of my personality.'' And she is still learning to cope, she adds, with the loss of the excitement of a work in progress. </P> </TEXT> </DOC> <DOC id=NYT_ENG_19940824.0120 type=story > <HEADLINE> THERE'S STILL TIME TO ASSEMBLE AN EVENING WARDROBE FOR FALL </HEADLINE> <DATELINE>  (BC-EVENING-WEAR-HNS) </DATELINE> <TEXT> "	"nyt_eng_199408.gz"
"3411"	"he"	"adds"	" Noll acknowledges that a few teams actually lose money each year, but no teams, he adds, ``are fated to be persistent losers in the present structure.'' But he also writes that Pittsburgh and Seattle have ``more than temporary troubles.'' </P> "	"nyt_eng_199408.gz"
"3637"	"he"	"adds"	" To think, Fox almost didn't have a chance to enter the bidding. The networks offered to extend the contracts in return for a slight reduction on the rights fees, but the owners eventually rejected the proposal. While Jones concedes a stagnant advertising market at the time was a concern, he adds, ``The fact is, that's not the time to be involved in a decision of selling your rights.'' </P> "	"nyt_eng_199408.gz"
"3760"	"she"	"adds"	" Will Ms. Metcalf ever land that ``great one-woman show''? As she herself admits, she is not very ambitious. ``I've always taken things as they come, instead of pushing for them.'' The only time she feels driven, she adds, ``is those two hours when I'm running around on stage.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19940830.0265 type=story > <HEADLINE> (REPEATING, ADDING ART NOTE) </HEADLINE> <DATELINE>  (BC-LARSEN-RAGTIME-ART-$ADV04-NYT) </DATELINE> <TEXT> "	"nyt_eng_199408.gz"
"5148"	"it"	"adds"	" The document, Making Do With Less: Sunday Worship Without a Priest, is occasionally as blunt as its title. ``Our age is now experiencing an acute shortage of priests,'' it states. ``It would seem that the situation will not be improving for some time.'' Wisconsin Catholics, it adds, ``will all now experience the decrease of these priestly services very much.'' </P> "	"nyt_eng_199409.gz"
"5576"	"he"	"adds"	" ``There was never any question that Lorne could fix the problems,'' Ohlmeyer says. ``It was just a matter of saying, `Let's suck it up and do it.' '' Michaels, he adds, ``has picked up the challenge. He is totally focused right now.'' </P> "	"nyt_eng_199409.gz"
"6172"	"he"	"adds"	" But, he adds, its rejection ``may also have been caused by its sensual and `baroque extremism.''' Just look at Fontana's colored-glass and stone-encrusted canvases or his ceramic ``Crucifixion,'' not to mention Salvatore Ferragamo's shoes and Arnaldo Pomodoro's jewelry, to see what Celant is referring to. There's even a baroque quality to certain of the Arte Povera sculptures. </P> "	"nyt_eng_199410.gz"
"6718"	"he"	"adds"	" Still, being a partner at Goldman is about as close to a sure thing as there is anywhere in the business world -- a ticket to wealth and prestige. A Goldman partnership, says Samuel Hayes III, a finance professor at the Harvard Business School, is ``the epitome of professional recognition on Wall Street.'' And financially, he adds, it is ``the pot of gold at the end of the rainbow.'' </P> "	"nyt_eng_199410.gz"
"6918"	"she"	"adds"	" The exception was her 1985 hit ``Material Girl,'' which Madonna now disowns. After pointing out that she didn't write it, she adds, ``I'll never sing it again as long as I live.'' </P> "	"nyt_eng_199410.gz"
"7564"	"he"	"adds"	" Perot has called her ``world class,'' and Stephen Bost, a former Maine legislator who is USWA's northeast organizer, says she has ``made every effort to open channels to our organization.'' Andrews, he adds, ``reflects the belief that government initiatives are preferable to the marketplace'' -- rating a thumbs-down. </P> "	"nyt_eng_199410.gz"
"7565"	"he"	"adds"	" Perot has called her ``world class,'' and Stephen Bost, a former Maine legislator who is USWA's northeast organizer, says she has ``made every effort to open channels to our organization.'' Andrews, he adds, ``reflects the belief that government initiatives are preferrable to the marketplace'' -- rating a thumbs-down. </P> "	"nyt_eng_199410.gz"
"7575"	"he"	"adds"	" Perot has called her ``world class,'' and Stephen Bost, a former Maine legislator who is USWA's northeast organizer, says she has ``made every effort to open channels to our organization.'' Andrews, he adds, ``reflects the belief that government initiatives are preferrable to the marketplace'' -- rating a thumbs-down. </P> "	"nyt_eng_199410.gz"
"7576"	"he"	"adds"	" Perot has called her ``world class,'' and Stephen Bost, a former Maine legislator who is USWA's northeast organizer, says she has ``made every effort to open channels to our organization.'' Andrews, he adds, ``reflects the belief that government initiatives are preferrable to the marketplace'' -- rating a thumbs-down. </P> "	"nyt_eng_199410.gz"
"7687"	"he"	"adds"	" About the only reprieve, Boasberg says, could come if preservationists somehow mobilize and raise enough money to buy the property from the Bethesda firm, then convince it to abandon its plans for the racetrack. But that, he adds, is not likely. </P> "	"nyt_eng_199410.gz"
"7689"	"he"	"adds"	" About the only reprieve, Boasberg says, could come if preservationists somehow mobilize and raise enough money to buy the property from the Bethesda firm, then convince it to abandon its plans for the racetrack. But that, he adds, is not likely. </P> "	"nyt_eng_199410.gz"
"7693"	"he"	"adds"	" About the only reprieve, Boasberg says, could come if preservationists somehow mobilize and raise enough money to buy the property from the Bethesda firm, then convince it to abandon its plans for the racetrack. But that, he adds, is not likely. </P> "	"nyt_eng_199410.gz"
"7776"	"he"	"adds"	" About the only reprieve, Boasberg says, could come if preservationists somehow mobilize and raise enough money to buy the property from the Bethesda firm, then convince it to abandon its plans for the racetrack. But that, he adds, is not likely. </P> "	"nyt_eng_199410.gz"
"7867"	"he"	"adds"	" ``We have a good working relationship, and we would like to improve on that,'' he says. What would make things better, he adds, is knowing beforehand where the ride is going. </P> "	"nyt_eng_199411.gz"
"7985"	"he"	"adds"	" Michael Harrison, editor of Talkers Magazine, a trade publication for talk radio, agrees that ``talk radio hosts really reflect and amplify more than they influence.'' It is less a political force in and of itself, he adds, than simply the forum where political discussion occurs. </P> "	"nyt_eng_199411.gz"
"8044"	"he"	"adds"	" Naturally, Panetta says, we will take up where we left off on health reform. But this time around, he adds, the stress will be on cost control. And, what is more, the Republicans will be asked to take a big stake in any deal from the start. </P> "	"nyt_eng_199411.gz"
"8165"	"she"	"adds"	" ``Some of these new discount brokers are not charging any commissions,'' she will say in a television spot on CNBC and local stations. But investors had better read the fine print, she adds, implying that her comptetitors are making a profit in other ways. </P> "	"nyt_eng_199411.gz"
"8373"	"she"	"adds"	" Other man-made alterations to the environment, she adds, have also had unforeseen consequences. The building of huge dams in Egypt, the Sudan and Ghana seems to have led to rising numbers of the schistosome parasite and a concurrent rise in related diseases, just as deforestation in North and South America has led to changes in the region's flora and fauna, which in turn have led to significant shifts in the microbe population. </P> "	"nyt_eng_199411.gz"
"8687"	"it"	"adds"	" AOL recently updated its opening screens, giving them a more colorful, more intuitive command structure. Once connected, the user is greeted by a voice that says, ``Welcome.'' If there is electronic mail waiting, it adds, ``You've got mail.'' </P> "	"nyt_eng_199411.gz"
"8805"	"he"	"adds"	" Beecham, in a fascinating 1958 interview, berates young conductors for starting and stopping during rehearsals. The players know the score better than conductors do, he adds, and the only way to rehearse is to read through the music without stopping. Tell that to the others here. </P> "	"nyt_eng_199411.gz"
"8944"	"he"	"adds"	" The lawsuit, Charles says, reflects a ``vindictive fantasy'' and ``dangerous obsession'' by William, who, he adds, ``has dedicated his life and made it his No. 1 objective to destroy his family and Koch Industries. </P> "	"nyt_eng_199411.gz"
"9557"	"he"	"adds"	" But, he adds, ``It bothers me that they're in place.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19941130.0099 type=story > <HEADLINE> AND SHE ALSO KNEW HOW TO PAINT </HEADLINE> <DATELINE>  (BC-WOMEN-PAINTERS-2TAKES-$ADV04-NYT) </DATELINE> <TEXT> "	"nyt_eng_199411.gz"
"9710"	"he"	"adds"	" Don Witters of the Food and Drug Administration's Center for Devices and Radiological Health agrees that ``it doesn't appear to be a major problem.'' Still, he adds, there's enough evidence out there that ``we're taking steps to look at this much closer.'' </P> "	"nyt_eng_199412.gz"
"9910"	"he"	"adds"	" - The personal savings rate has dropped to a near-record low of 3.5 percent, says Georgia Tech marketing expert Dr. Fred Allvine. What's more, he adds, Americans are buying more on plastic than ever before in a dangerous ``buy now pay never'' attitude he describes as a ``credit card mania.'' </P> "	"nyt_eng_199412.gz"
"9911"	"he"	"adds"	" - Total consumer debt as a proportion of total income averaged 72 percent between 1965 to 1984 but has ballooned ``to the low 90 percent area now,'' Allvine says. Real family income, he adds, has been declining for 15 years, disappointing boomers who'd expected their buying clout to rise. </P> "	"nyt_eng_199412.gz"
"9914"	"he"	"adds"	" But millions of people, he adds, also are turning to traditional beliefs, such as orthodox religions, to fill what Truzzi describes as a ``deep, innate, basic human need'' that calms rising fears of an uncertain, frightening future. He blames such fears on everything from financial disappointment to the coming of the Third Millennium in six years to what the collapse of communism may mean. </P> "	"nyt_eng_199412.gz"
"9917"	"he"	"adds"	" It's wishful thinking -- a fallacious belief system -- for technical analysts to believe they can predict the future, he says. Still, he adds, customers of stockbrokers want to know what to buy, when to buy and when to sell, and technical analysts offer them a rationale. And because the predictions thus help brokers sell, brokerages employ technical analysts. </P> "	"nyt_eng_199412.gz"
"10154"	"she"	"adds"	" And, she adds, it's flattering to all. Though some women worry about wearing red because they're convinced it won't work with their skin tones, it's possible to find a shade that complements every complexion. </P> "	"nyt_eng_199412.gz"
"10157"	"he"	"adds"	" Just as important, he adds, the new disks could curtail the widespread public practice of dubbing audio-cassette copies of CDs, because bootleg tapes would lack the multimedia embellishments. ``Once listeners get accustomed to this,'' Beil said, ``they will never again accept an audio-only product.'' </P> "	"nyt_eng_199412.gz"
"10367"	"she"	"adds"	" At first, Ms. Drescher said, the writers who tried to flesh out the character didn't quite get the idea. ``Most of the scripts that came to us,'' she said, ``were written with a kind of meanspirited, hard edge to them,'' says Ms. Drescher. Ms. Fraser and Sternin's work, she adds, balanced edginess with heart. </P> "	"nyt_eng_199412.gz"
"10596"	"he"	"adds"	" Sleep research is making it increasingly obvious, Willis says, that the average person needs eight hours of sleep a night. Teens, he adds, need even more. </P> "	"nyt_eng_199412.gz"
"10597"	"he"	"adds"	" Sleep research is making it increasingly obvious, Willis says, that the average person needs eight hours of sleep a night. Teens, he adds, need even more. </P> "	"nyt_eng_199412.gz"
"10858"	"he"	"adds"	" ``I told Ed, `I didn't write the story for you guys; I wrote it for me,' '' Harrison says, admitting that he had tried three screen adaptations of his own. Voice-overs, he adds, were the ``only way to make certain bridges in the movie.'' </P> "	"nyt_eng_199412.gz"
"11308"	"he"	"adds"	" THE DREAM IS ALIVE. Graeme Ferguson's documentary about the space shuttle has what one critic calls ``the widest dynamic range I've ever encountered on a laser disk,'' with, he adds, enough super-low-frequency vibration during liftoffs to open the louvered shutters on his windows. 1985. Lumivision. $34.95. 40 minutes. No rating. </P> "	"nyt_eng_199412.gz"
"11339"	"she"	"adds"	" Then, almost as an aside, a restating of the obvious, she adds, ``And you do have to be at a time in your life where you feel comfortable not needing hair, make-up, costumes, props and people to talk to you telling you how to feel.'' </P> "	"nyt_eng_199412.gz"
"11618"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"11619"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"11620"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"11621"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"11747"	"he"	"adds"	" Gays, he adds, just have more fun. ``What straight people can learn from gay people is a sense of pleasure and fun and experience. </P> "	"nyt_eng_199501.gz"
"11848"	"he"	"adds"	" But, he adds, ``colonizing night is not the same thing as solving its mysteries.'' </P> "	"nyt_eng_199501.gz"
"11911"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"11912"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"11999"	"he"	"adds"	" ``For now, most of the dinners, the vacations and the new `toys' are on hold,'' writes Daniel Moreau in ``Kiplinger's Survive and Profit from a Mid-Career Change.'' To comfort yourself, he adds, ``Think of the celebration you'll have when you get another job.'' </P> "	"nyt_eng_199501.gz"
"12015"	"he"	"adds"	" All this uncertainty, he adds, is based on relatively straightforward modelling with known variables. It does not take into account potential breakthroughs in the biology of aging. </P> "	"nyt_eng_199501.gz"
"12020"	"he"	"adds"	" And as a matter of sheer mathematics, he adds, to get a life expectancy of 100 -- life expectancy is a population average -- 18 percent of babies would have to survive to 120. </P> "	"nyt_eng_199501.gz"
"12026"	"she"	"adds"	" She raises a boldly penciled eyebrow that reaches the apex of its inky arc somewhere beneath her chestnut curls. ``Why should I be offended?'' Miss Lollobrigida says. ``It's not an insult.'' Besides, she adds, thumping the chest that launched a million daydreams, ``I am strong, I can take care of myself.'' </P> "	"nyt_eng_199501.gz"
"12222"	"he"	"adds"	" And, Moran says, Mexican withholding taxes mean that up to 30 percent of an artist's fee will go straight to the Mexican government, although, he adds, the percentage is usually less. </P> "	"nyt_eng_199501.gz"
"12279"	"he"	"adds"	" Besides, he adds, ``If I got fired tomorrow, would anyone say I'm a failure as a business man? I don't think so.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950113.0166 type=story > <HEADLINE> SILICON VALLEY FALLEN STARS, OLD ANGELS </HEADLINE> <DATELINE>  (BC-SILICON-SILICON-SURVIVORS-450-SFCHRON) </DATELINE> <TEXT> "	"nyt_eng_199501.gz"
"12282"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"12285"	"he"	"adds"	" Russia, he adds, ``is committed to identifying an honorable solution to the fate of these art works.'' </P> "	"nyt_eng_199501.gz"
"12404"	"he"	"adds"	" Today the sons and daughters of those '60s activists and tag-alongs are starting to hit the campuses -- a sign to Loeb that activism in the '90s will start to rise. Indeed, he adds, ``There is more activism now than when I started lecturing in 1982, and writing the book in 1987.'' </P> "	"nyt_eng_199501.gz"
"12407"	"he"	"adds"	" Today the sons and daughters of those '60s activists and tag-alongs are starting to hit the campuses -- a sign to Loeb that activism in the '90s will start to rise. Indeed, he adds, ``There is more activism now than when I started lecturing in 1982, and writing the book in 1987.'' </P> "	"nyt_eng_199501.gz"
"12526"	"he"	"adds"	" The coup de oooh-la-la comes when Rod Stewart sings the praises of his marriage to model Rachel Hunter. Now the fact that Hunter is half Stewart's age and just might be considered more attractive to the opposite sex than he is does not enter into the discussion. Instead, we learn that before they tied the knot Stewart made a point of telling his betrothed ``all about all my past relationships.'' Alas, he adds, ``it's impossible for me to remember everybody I've made love to.'' To make up for that lapse he does ``try and point them out if Rachel and I are out together.'' The image this conjures up is sublime. Imagine the Stewarts bearing binoculars as they cruise Sunset or prowl Mayfair in the wee small hours. ``Bung ho, Rachel! That bird, the one over there, she was the one at the, uh, party after the Faces concert at the Fillmore in '71. And, quick, behind you -- no, let's not be too obvious about it, m'love -- she was the one (yes, yes: the one with the tattoos) who had the jar of marmalade that time Jeff Beck and I ...'' Oh, you get the idea. Boys just want to have fun. </P> "	"nyt_eng_199501.gz"
"12612"	"he"	"adds"	" But many others, he adds, are driving taxis in New York. </P> "	"nyt_eng_199501.gz"
"12613"	"he"	"adds"	" But many others, he adds, are driving taxis in New York. </P> "	"nyt_eng_199501.gz"
"12686"	"he"	"adds"	" But many others, he adds, are driving taxis in New York. </P> "	"nyt_eng_199501.gz"
"12687"	"he"	"adds"	" But many others, he adds, are driving taxis in New York. </P> "	"nyt_eng_199501.gz"
"12723"	"he"	"adds"	" With sponsors like Chevrolet, Ocean Spray, Hewlett-Packard and Citizen pouring millions into the syndicates, he adds, ``you can't tell the sponsors the boat is late. When the media event is supposed to happen, it better happen.'' </P> "	"nyt_eng_199501.gz"
"12749"	"he"	"adds"	" The chicken-and-egg truism, he adds, applies to most of the communications and entertainment services Americans take for granted today. The public was not calling for radio services in 1918, television in the 1930s or color TV in the 1950s. </P> "	"nyt_eng_199501.gz"
"12877"	"he"	"adds"	" But many others, he adds, are driving taxis in New York. </P> "	"nyt_eng_199501.gz"
"12878"	"he"	"adds"	" But many others, he adds, are driving taxis in New York. </P> "	"nyt_eng_199501.gz"
"13170"	"he"	"adds"	" In fact, he adds, ``it's often just theoretical. Parents worry one child will wake another and are brief for that reason.'' He reassures them that most children are incredibly sound sleepers and probably won't be awakened. </P> "	"nyt_eng_199501.gz"
"13250"	"he"	"adds"	" The chicken-and-egg truism, he adds, applies to most of the communications and entertainment services Americans take for granted today. The public was not calling for radio services in 1918, television in the 1930s or color TV in the 1950s. </P> "	"nyt_eng_199501.gz"
"13493"	"he"	"adds"	" ``There are some divisions within Microsoft that will pay royalties, and there are others that will not,'' Farrell says. The operating system folks, he adds, fall in the latter category. </P> "	"nyt_eng_199501.gz"
"13554"	"he"	"adds"	" ``There are some divisions within Microsoft that will pay royalties, and there are others that will not,'' Farrell says. The operating system folks, he adds, fall in the latter category. </P> "	"nyt_eng_199501.gz"
"13598"	"he"	"adds"	" ``Yeltsin has been captured by a bunch of people who want to restart a dictatorship,'' said Soros, whose foundation has financed Russian reform programs. The West, he adds, should be ``very leery'' about putting any more money there now. Boris Fyordorov, Yeltsin's former Finance minister, was even more blunt: ``If the West is ready to help this guy now, then it doesn't understand what is happening in Russia.'' </P> "	"nyt_eng_199501.gz"
"13668"	"he"	"adds"	" Bees, says Weed, the miller. Bees pollinate the buckwheat in its several months of flowering. Very ecologically PC, he adds, since the bees then go on to make dark and fragrant buckwheat honey. </P> "	"nyt_eng_199502.gz"
"13669"	"he"	"adds"	" ``There are some divisions within Microsoft that will pay royalties, and there are others that will not,'' Farrell says. The operating system folks, he adds, fall in the latter category. </P> "	"nyt_eng_199502.gz"
"13702"	"it"	"adds"	" One of the bright spots in the report was Haiti. There, the State Department noted, brutality by police and military sharply declined after the ouster of the military junta last September. But, it adds, politically-inspired violence has now been replaced by a crime wave. </P> "	"nyt_eng_199502.gz"
"13763"	"she"	"adds"	" You don't have to sue to try to defend your privacy. One advocate, Janlori Goldman, says she braces any clerk who asks for her phone or Social Security number. Usually, she adds, they back down. </P> "	"nyt_eng_199502.gz"
"13900"	"she"	"adds"	" Then he could invest $150 to $200 a month, plus any freelance income. With the $2,000 to $3,000 needed to open nonretirement accounts, he might consider a no-load mutual fund from Fidelity, Twentieth Century or Vanguard, Ms. Levy says. A growth-and-income or equity-income fund would be a good choice, she adds, because they throw off income even if there's no capital appreciation. </P> "	"nyt_eng_199502.gz"
"13941"	"she"	"adds"	" Then he could invest $150 to $200 a month, plus any freelance income. With the $2,000 to $3,000 needed to open nonretirement accounts, he might consider a no-load mutual fund from Fidelity, Twentieth Century or Vanguard, Ms. Levy says. A growth-and-income or equity-income fund would be a good choice, she adds, because they throw off income even if there's no capital appreciation. </P> "	"nyt_eng_199502.gz"
"13975"	"he"	"adds"	" The collapse of the immune system, he adds, seems to be ``the consequence of the accumulation of damage over the entire multi-year course of the infection, not the result of some new event happening after this lengthy interval.'' </P> "	"nyt_eng_199502.gz"
"13979"	"he"	"adds"	" At the same time, he adds, the West also is taking a more realistic view, recognizing that ``the Japanese are not supermen.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950206.0299 type=story > <HEADLINE> THE ERA OF JAPANESE ECONOMIC PRE-EMINENCE MAY BE WANING </HEADLINE> <DATELINE> PARIS  (BC-JAPAN-DECLINE-HNS) </DATELINE> <TEXT> "	"nyt_eng_199502.gz"
"13980"	"he"	"adds"	" At the same time, he adds, the West also is taking a more realistic view, recognizing that ``the Japanese are not supermen.'' </P> </TEXT> </DOC> <DOC id=NYT_ENG_19950206.0300 type=story > <HEADLINE> VIBRANT FAIRS CELEBRATE A NEW CHINA </HEADLINE> <DATELINE> BEIJING  (BC-FOREIGN-NOTEBOOK-BOS) </DATELINE> <TEXT> "	"nyt_eng_199502.gz"
"14311"	"he"	"adds"	" When he knew he was clear, he opened his eyes and saw the plane. Matter-of-factly, he adds, ``Minus a tail, of course.'' </P> "	"nyt_eng_199502.gz"
"14359"	"he"	"adds"	" Pausing, he adds, ``But those statistics about Jacksonville's low income,'' he said. ``I'd like to see my area prosper and do well. I realize I'm talking out of both sides of my mouth.'' </P> "	"nyt_eng_199502.gz"
"14539"	"he"	"adds"	" No, he adds, there are no definite projects on tap. Maybe ``Golf in the Kingdom,'' if producer, director and fellow golfer Clint Eastwood can get a script both like. </P> "	"nyt_eng_199502.gz"
"14939"	"he"	"adds"	" On the bright side, he adds, ``The project which is being undertaken by Dr. Dudley could not have been more timely initiated than now. The need for books (of any kind) is vital to the process of preparing our children adequately to take up their rightful place as citizens of their country.'' </P> "	"nyt_eng_199502.gz"
"14970"	"he"	"adds"	" Besides, he adds, we now live in an era where so much of ``the action'' has shifted to the economic and political arenas that ``education itself has fallen down in terms of the nation's priorities.'' And if education is not a high American priority, university presidents are not about to be ``high on the list of what the nation listens to.'' </P> "	"nyt_eng_199502.gz"
"15101"	"he"	"adds"	" Besides, he adds, we now live in an era where so much of ``the action'' has shifted to the economic and political arenas that ``education itself has fallen down in terms of the nation's priorities.'' And if education is not a high American priority, university presidents are not about to be ``high on the list of what the nation listens to.'' </P> "	"nyt_eng_199502.gz"
"15162"	"he"	"adds"	" ``The tendency is always to do things the way they have been done,'' Smith said. That, he adds, has led to an odd dichotomy at the federal level. ``What we need now is to tell people to be innovative,'' he said. Under Goals 2000, he added, that mandate ``comes with the force of law.'' </P> "	"nyt_eng_199502.gz"
"15257"	"he"	"adds"	" Mohammed Sabbah, a labor official in the Palestinian Authority, puts unemployment in the strip at 52 percent. The authority, he adds, has been able to come up with only 4,000 substitute jobs, temporary projects like Okal's street-sweeping detail. There is room for 120 on that crew. Several thousand applied. </P> "	"nyt_eng_199502.gz"
"15418"	"he"	"adds"	" When it comes to the Domingo project, Dennis Hedlund, Kultur's president, talks like a movie mogul. ``We bought a position in the film,'' he says. Kultur, he adds, also had some say about what went into the documentary, which was made by Antelope Films, a British company. </P> "	"nyt_eng_199502.gz"
