"pronoun"	"verb"	"context"	"filename"
"51951"	"he"	"wonders"	" What, he wonders, if the hijackers' real goal is to trigger a chemical holocaust over the nation's capital? </P> "	"nyt_eng_199603.gz"
"52033"	"he"	"wonders"	" What, he wonders, if the hijackers' real goal is to trigger a chemical holocaust over the nation's capital? </P> "	"nyt_eng_199603.gz"
"56633"	"she"	"wonders"	" In the absence of being able to pull together to fight an identifiable, external threat, Pipher says, family members end up pointing fingers at each other. With stress high and communication low, everyone functions as individuals, not as members of a unit. Whatever happened to family loyalty, she wonders, or family love? </P> "	"nyt_eng_199604.gz"
"57265"	"he"	"wonders"	" RICHARD THOMPSON: From the English folk songs he treasures, Richard Thompson drew a bitterly unsentimental view of the human condition: a world of hard toil and venal betrayals, where love rarely lasts, loneliness endures, and death is never far away. ``You? Me? Us?'' (Capitol) is a double album, half electric and half acoustic, with 17 new songs. In most of them, love is a thwarted thing; the husky-voiced singer is usually a luckless suitor or a heartbroken ex-lover. In one cheerful Cajun-style tune, with a slip-and-slide guitar solo, he wonders, ``Am I Wasting My Love on You?'' </P> "	"nyt_eng_199604.gz"
"59083"	"he"	"wonders"	" But, he wonders, if they lingered on in out-of-the-way corners of Europe until 28,000 years ago, ``why not 20,000, or 15?'' Then, ``take this one step further,'' he said, ``and picture one last enclave samewhere, left alive today.'' </P> "	"nyt_eng_199605.gz"
"63069"	"she"	"wonders"	" If you spend so much time staying informed, she wonders, how can you have time to come up with your own ideas. </P> "	"nyt_eng_199606.gz"
"63664"	"he"	"wonders"	" Why, he wonders, is that so hard for everyone to understand? ``He likes driving around and just enjoys being Ariel Hernandez,'' said John Hornewer, a Chicago attorney who is close to Hernandez and the Cuban program. ``If somebody offered you a million dollars to walk away from your family, would you do that? Ariel loves being Cuban. It's like saying to an American, `We'll give you a chance to enhance your life but you have to live in Iceland.' Do you go?'' </P> "	"nyt_eng_199607.gz"
"68902"	"she"	"wonders"	" Allen contends that the courts have blurred a line between the judiciary and other branches of government. How, she wonders, can judges take over duties which, by law, are assigned to court clerks? </P> "	"nyt_eng_199608.gz"
"69323"	"she"	"wonders"	" Allen contends that the courts have blurred a line between the judiciary and other branches of government. How, she wonders, can judges take over duties which, by law, are assigned to court clerks? </P> "	"nyt_eng_199608.gz"
"74640"	"he"	"wonders"	" And in the sharpest segment, there are candidates who parade their household pets. Roosevelt had Fala, Nixon had Checkers; Dole has Leader and Clinton has Socks. Klein notes that ``there seems to be some sure-fire thing between politicians and animals.'' Is it that the animals humanize them, he wonders, or do they identify with poor dumb beasts being led around by the nose? </P> "	"nyt_eng_199610.gz"
"84861"	"she"	"wonders"	" She eavesdrops like a spy and penetrates the culture more and more deeply. But the question posed so wittily by ``Le Divorce'' is whether Isabel is listening to banalities or embodying them. Is she an American spy or a French one? Early in her affair with Uncle Edgar, she wonders, ``Am I impeded by my crude, direct sexuality from interesting a sophisticated, nuanced lover?'' Her eagerness to connect leaves one to wonder, in her search for an identity, which culture has Isabel finally divorced? </P> "	"nyt_eng_199701.gz"
"85780"	"he"	"wonders"	" What is the point of looking for planets like ours, he wonders, if not to ask if there are folks like us living on them? </P> "	"nyt_eng_199701.gz"
"85781"	"he"	"wonders"	" What is the point of looking for planets like ours, he wonders, if not to ask if there are folks like us living on them? </P> "	"nyt_eng_199701.gz"
"85993"	"he"	"wonders"	" What is the point of looking for planets like ours, he wonders, if not to ask if there are folks like us living on them? </P> "	"nyt_eng_199702.gz"
"85994"	"he"	"wonders"	" What is the point of looking for planets like ours, he wonders, if not to ask if there are folks like us living on them? </P> "	"nyt_eng_199702.gz"
"87144"	"he"	"wonders"	" What is the point of looking for planets like ours, he wonders, if not to ask if there are folks like us living on them? </P> "	"nyt_eng_199702.gz"
"87145"	"he"	"wonders"	" What is the point of looking for planets like ours, he wonders, if not to ask if there are folks like us living on them? </P> "	"nyt_eng_199702.gz"
"90357"	"she"	"wonders"	" The case may not relate at all, de Braga notes, given the absence of Fallon leukemia cases in the mid-'90s. But if it does, she wonders, might others? </P> "	"nyt_eng_200104.gz"
"90475"	"she"	"wonders"	" The case may not relate at all, de Braga notes, given the absence of Fallon leukemia cases in the mid-'90s. But if it does, she wonders, might others? </P> "	"nyt_eng_200104.gz"
"90479"	"she"	"wonders"	" The case may not relate at all, de Braga notes, given the absence of Fallon leukemia cases in the mid-'90s. But if it does, she wonders, might others? </P> "	"nyt_eng_200104.gz"
"93646"	"he"	"wonders"	" The supervisor understands that his regular job description exempts him from overtime pay requirements under federal wage and hour laws. But is it legal, he wonders, for the employer to refuse to pay him for working the hourly wage-level job? </P> "	"nyt_eng_200106.gz"
"93648"	"he"	"wonders"	" The supervisor understands that his regular job description exempts him from overtime pay requirements under federal wage and hour laws. But is it legal, he wonders, for the employer to refuse to pay him for working the hourly wage-level job? </P> "	"nyt_eng_200106.gz"
"102065"	"he"	"wonders"	" Next, however, come the questions. Where, Al-Hashimi asks, is the proof that Osama bin Laden and the al-Qaida network are to blame? Will the evidence ever come to light, he wonders, if bin Laden is far more likely to die than he is to stand trial for the Pentagon and World Trade Centers attacks? </P> "	"nyt_eng_200111.gz"
"121926"	"he"	"wonders"	" What, he wonders, would the legislators do, if newspaper advertisements publicized information about their own families? </P> "	"nyt_eng_200208.gz"
"125608"	"he"	"wonders"	" He's sharper and more passionate about his work. If the Versailles can afford to hide a million-dollar discrepancy, he wonders, what other shady things are going on? When he is treated dismissively by Silas Bodnick (Jon Polito), the thug who runs the casino, he coolly and insistently asks: ``Do you know why taxes are higher than they should be, why they are a burden to honest people? Do you?'' With dialogue both sincere and comically inflated, he answers his own question. ``Fraud. You. You, sir, are the reason decent people shoulder the albatross of an inequitable tax burden.'' </P> "	"nyt_eng_200209.gz"
"131056"	"she"	"wonders"	" During the next 10 years, she would learn graphically what it meant to have the condition. These days, she describes it like having a dirty windshield perpetually descended over her eyes. Rich is still able to indulge her passion to play bridge. But, she wonders, for how long. </P> "	"nyt_eng_200211.gz"
"131113"	"she"	"wonders"	" During the next 10 years, she would learn graphically what it meant to have the condition. These days, she describes it like having a dirty windshield perpetually descended over her eyes. Rich is still able to indulge her passion to play bridge. But, she wonders, for how long. </P> "	"nyt_eng_200211.gz"
"140183"	"she"	"wonders"	" Now safely home, Hilda admits she was scared, on top of angry. What are we supposed to do, she wonders, asking not just for herself but anyone, all of us, who will one day be in need. </P> "	"nyt_eng_200407.gz"
"143160"	"she"	"wonders"	" Heng has no illusions about how tenuous the future is. Strong as she is now, she wonders, Who will take care of my children when I die? </P> "	"nyt_eng_200409.gz"
"149684"	"he"	"wonders"	" But, he wonders, do opposing pitchers need to use him as a mallard during duck season? </P> "	"nyt_eng_200502.gz"
"150436"	"she"	"wonders"	" She watches communists destroy family gardens to cut capitalism's tail. What crime, she wonders, did the sunflowers and lotus flowers commit? </P> "	"nyt_eng_200503.gz"
"153956"	"she"	"wonders"	" Those words could describe Dufu (who did not participate in the poll). As a newcomer, she can't help comparing Boston with Seattle, where she lived for a decade. Why, she wonders, are interracial couples so much more scarce in Boston, where nearly one-quarter of the population is black, whereas in Seattle, such couples were a dime a dozen, even though the black population is only 8 percent? It's quite a mixed city, and I did not think of it that way till I came to Boston, she says. </P> "	"nyt_eng_200506.gz"
"154875"	"he"	"wonders"	" He says he looks forward to some aspects of the move to the Bronx: not freezing in winter, for example, and not paying for so much ice in the summer. Still, he wonders, couldn't the city have built an enclosed market here, alongside exhibitions that celebrated New York's inextricable connection to the water? </P> "	"nyt_eng_200507.gz"
"155079"	"he"	"wonders"	" The White House press corps has been veritably unmerciful in pressing Bush spokesman Scott McLellan for an explanation. Teeth clenched, he wonders, Man, nobody questioned Ari Fleischer this hard about those WMD claims. </P> "	"nyt_eng_200507.gz"
"155161"	"he"	"wonders"	" The White House press corps has been veritably unmerciful in pressing Bush spokesman Scott McLellan for an explanation. Teeth clenched, he wonders, Man, nobody questioned Ari Fleischer this hard about those WMD claims. </P> "	"nyt_eng_200507.gz"
"157566"	"she"	"wonders"	" Director and writer Scott Derrickson gets extra credit for not trying to lead us all the way to the front pew. Linney is left with many questions, though not a lot of answers, and the movie's closing is a redemption for storytelling. Are we alone, or not alone, she wonders, and then like a good lawyer answers her own query: Either thought is astonishing. </P> "	"nyt_eng_200509.gz"
"158711"	"she"	"wonders"	" Plus, she wonders, what is the emotional value of thermoplastic? </P> "	"nyt_eng_200510.gz"
"160268"	"he"	"wonders"	" ? No kids Junior's size will come knocking on the door asking if he can come out and play because Junior's not interested. Why, he wonders, would any kid in his/her right mind play where there is no place to plug in the TV? </P> "	"nyt_eng_200512.gz"
"167278"	"he"	"wonders"	" Emily comes along for the ride - she rather touchingly takes his invitation as a sign of love when it's really just a way to shut her up - and the two make an overnight stop with Josh's kid brother Rhett (Rhett Wilkins). Here's where the film starts showing its teeth. Rhett's one of those earnestly crunchy young men who loves to lecture people on their insensitivity while remaining blind to his new-age caddishness. Why bother with a puffy chair, he wonders, when the brothers can be their own surprise gift to dad? He has a point, but he's still insufferable. </P> "	"nyt_eng_200606.gz"
"167334"	"he"	"wonders"	" Emily comes along for the ride - she rather touchingly takes his invitation as a sign of love when it's really just a way to shut her up - and the two make an overnight stop with Josh's kid brother Rhett (Rhett Wilkins). Here's where the film starts showing its teeth. Rhett's one of those earnestly crunchy young men who loves to lecture people on their insensitivity while remaining blind to his new-age caddishness. Why bother with a puffy chair, he wonders, when the brothers can be their own surprise gift to dad? He has a point, but he's still insufferable. </P> "	"nyt_eng_200606.gz"
