"pronoun"	"verb"	"context"	"filename"
"81927"	"we"	"should"	" _A reluctance to label subjects of our stories, and if we label one, whether it be as liberal or conservative, we should, in fairness, label all. Labels can be imprecise. I once asked some of my colleagues to define ``the radical religious right.'' There was no consensus. One colleague's definition would have fit me to a T. </P> "	"nyt_eng_199612.gz"
"82009"	"we"	"should"	" _A reluctance to label subjects of our stories, and if we label one, whether it be as liberal or conservative, we should, in fairness, label all. Labels can be imprecise. I once asked some of my colleagues to define ``the radical religious right.'' There was no consensus. One colleague's definition would have fit me to a T. </P> "	"nyt_eng_199612.gz"
"85280"	"I"	"should"	" Here's my tabulation. An old column would have stretched out this exposition over several paragraphs with introductory phrases, asides and explanations. But in the New Information Age column, you, the information-consumer, want your examples fast. (The old column would have called you a ``reader,'' as though you were reading the Bronte sisters or something.) Preferably in tabular form. This is what all the surveys and smart-guy consultants tell us. And as a new-era column-writing professional, I should, as my coaches used to say, listen up. </P> "	"nyt_eng_199701.gz"
"85430"	"I"	"should"	" Here's my tabulation. An old column would have stretched out this exposition over several paragraphs with introductory phrases, asides and explanations. But in the New Information Age column, you, the information-consumer, want your examples fast. (The old column would have called you a ``reader,'' as though you were reading the Bronte sisters or something.) Preferably in tabular form. This is what all the surveys and smart-guy consultants tell us. And as a new-era column-writing professional, I should, as my coaches used to say, listen up. </P> "	"nyt_eng_199701.gz"
"88957"	"you"	"should"	" Today's cultural dispatch, therefore, is brought to you by the good folks who made Hideo Nomo. And if you haven't been following the attempted plight of Nomo countryman Hideki Irabu, you should, because it has implications that could reach all the way to Texas. </P> "	"nyt_eng_199703.gz"
"92318"	"you"	"should"	" If you want to live long and well, you should, say the authors of ``The Okinawa Program, How the World's Longest-Lived People Achieve Everlasting Health _ And How You Can Too'' (Clarkson Potter, $24.95). </P> "	"nyt_eng_200105.gz"
"92325"	"you"	"should"	" Several tornadoes in southern Michigan caused damage to homes on Tuesday. Contrary to popular belief, there is no scientific basis that opening windows will prevent a house from damage as a tornado passes. As a twister nears, air pressure does decrease as winds increase. But since houses are not airtight, the pressure inside the house quickly adjusts to the outside drop as air escapes through cracks, keeping the house from exploding. Moreover, a person opening windows does nothing more than expose himself to glass shards propelled at speeds as high as 300 mph. </P> </TEXT> </DOC> <DOC id=NYT_ENG_20010522.0270 type=advis > <DATELINE>  (BC-TEXBUDGET-TEX) </DATELINE> <TEXT> The Fort Worth Star-Telegram plans to move the following stories for clients of the NYTimes News Service for AMs and PMs of Wednesday, May 23, and thereafter. If you have any questions, please call Lou Hudson or Jim Peipert on the Star-Telegram's National/Foreign Desk at (817) 390-7785.  (Visit the Star-Telegram's online services on the World Wide Web: www.star-telegram.com)  N A T I O N A L / T E X A S  TEXAS AT LARGE-CHAPMAN  UNDATED _ Thomas Casper ``Buck'' Steiner, a 101-year-old cowboy who slugged back drinks with Pancho Villa and Al Capone, rode with Tom Mix and Gene Autry, and crafted a saddle business into a cattle empire, died last week in Austin. During his lifetime, which spanned three centuries, Steiner watched the first automobiles kick up dust on the unpaved roads of Texas and saw the Wright brothers land their airplane on an Austin field. He helped rodeo move from a Wild West show to the first National Finals Rodeo in Dallas. His Capitol Saddlery in Austin outfitted thousands of riders. By ART CHAPMAN. Story has moved in ``a'' general neww category.  L I F E S T Y L E  OKINAWA PROGRAM  UNDATED _ Did you eat your nine servings of vegetables today? Seven grains? Your tofu? Fish? Any seaweed? Jasmine tea? If you want to live long and well, you should, say the authors of ``The Okinawa Program, How the World's Longest-Lived People Achieve Everlasting Health _ And How You Can Too'' (Clarkson Potter, $24.95). Plus throw in a little of that soft, flowing exercise tai chi. Find strength in religion. Work in a garden. Walk more. Weave a web of friends and relatives for support. By JESSIE MILLIGAN. Story has moved in ``l'' lifestyle category. (Accompanied by OKINAWA PROGRAM-WOMAN, OKINAWA PROGRAM-GLANCE.)  FRAZZLED PARENT-COLUMN  UNDATED _ I'm 10 feet away from a herd of fifth-grade boys, and it takes me several uncomfortable seconds to pick out my son. They're all wearing caps, Nikes and baggy shorts for the field day activities at Dallas' Preston Hollow Elementary, and they move in a similar lanky, just-trying-to-be-cool fashion. It's noon, and the boys are stretching out, waiting for the games to begin. This is one of Jack's favorite annual rites, but this year, another rite of passage is taking shape and dominating the landscape of our relationship. He's becoming a teen-ager. And I'm losing him. By CATHERINE NEWTON. Story has moved in ``l'' lifestyle category.  TRIVIA-Q&AMP;A  UNDATED _ A question for the answer woman: ``My wife is trying to locate a ladies' magazine called Mirabella, but we think it may no longer be on the market. If not, could you please tell us of a magazine that is comparable for the woman 40 years and older? By TINA BEAUMONT-CLAY. Story has moved in ``l'' lifestyle category.  E N T E R T A I N M E N T  CLIBURN-PRIMER  FORT WORTH, Texas _ Some key things to know about the 11th Van Cliburn International Piano Competition that begins Friday in Fort Worth. By WAYNE LEE GAY. Story has moved in ``e'' entertainment category.  DYLAN AT 60  UNDATED _ At 60, Bob Dylan is experiencing a critical and popular renaissance, from winning his first Oscar to a continuing stream of books dedicated to detailing his life. Dave Ferman looks at the continuing story of the '60s icon. By DAVE FERMAN. Story has moved in ``e'' entertainment category.  nn </TEXT> </DOC> <DOC id=NYT_ENG_20010522.0271 type=story > <HEADLINE> TAD SZULC, 74, N.Y. TIMES CORRESPONDENT WHO UNCOVERED BAY OF PIGS </HEADLINE> <DATELINE>  (BC-OBIT-SZULC-2TAKES-NYT) </DATELINE> <TEXT> "	"nyt_eng_200105.gz"
"92936"	"we"	"should"	" ``They said that, if we are able to save a human life, we should,'' said Maher Julani, a taxi driver. ``Our religion encourages tolerance.'' </P> "	"nyt_eng_200106.gz"
"97303"	"you"	"should"	" ``If you can get rid of them, you should,'' said Harry Ako, a professor of biochemistry at the University of Hawaii, who helped develop what is essentially a lethal cup of coffee, spiked by a pesticide intended for chrysanthemums. ``They have no natural enemies. Unchecked, you never know what's going to happen.'' </P> "	"nyt_eng_200109.gz"
"111140"	"it"	"should"	" The decision to move the Modern was set in motion by a larger, more encompassing debate about the future of the Modern at the close of the 20th century or, as one director put it, about an updated definition of the word ``modern.'' The jumping-off point for that discussion, which began in the mid-1990s, was whether the museum, founded in 1929, should continue collecting contemporary art into the next century. The consensus, solicited from staff members, trustees and academics, was yes, it should, at least for the foreseeable future. </P> "	"nyt_eng_200203.gz"
"119322"	"he"	"should"	" Second, whether the United States strikes first or retaliates, Congressional leaders of both parties should be consulted and listened to before military action is taken. Ideally, the president should ask for a vote of support from Congress. But if time is very short, he should, at a minimum, consult the Senate majority and minority leaders and the speaker and the minority leader of the House of Representatives. America's allies should also be consulted before any offensive military action. </P> "	"nyt_eng_200206.gz"
"124025"	"he"	"should"	" Two weeks ago, Valentine went through a meltdown that lasted several days. It began when he said that if Wilpon wanted to change his mind and fire him, he should, and that Al Leiter and Edgardo Alfonzo's commitment to the team had been affected by their contract situations. </P> "	"nyt_eng_200209.gz"
"130318"	"it"	"should"	" Well, it should, since the film, artfully directed by Curtis Hanson (''L.A. Confidential''), is loosely based on Eminem's real life. </P> "	"nyt_eng_200211.gz"
"131884"	"you"	"should"	" ``Those who have the biggest problems with smokers seem to be the ex-smokers. They figure since they quit, you should, too. I served in the military to protect freedom and freedom of choice, and now people want to take that away. That's not right,'' he says. </P> "	"nyt_eng_200211.gz"
"135426"	"it"	"should"	" If this forecast sounds like last year's, it should, because this is basically what analysts were saying at the end of 2001. ``We were joking internally that we could practically take the 2002 outlook and change the numbers a little and put it out again,'' Malvey said. </P> "	"nyt_eng_200301.gz"
"135739"	"we"	"should"	" ``In the last few years I've been making a serious attempt to do less opera and more populist-based things,'' Zambello said, adding that the more accessible the entertainment was, the broader the impact. ``Any way we can reach out to a wider audience, we should,'' she said. ``Something like 40,000 people could see the show in one week.'' </P> "	"nyt_eng_200301.gz"
"137890"	"he"	"should"	" ``She had wrecked her car,'' Brandon Biggs testified. ``He asked me one day if he should help her financially and I said, yes, he should,'' Brandon Biggs said. </P> "	"nyt_eng_200306.gz"
"145759"	"you"	"should"	" Kids understand the need to plan better than you think. And if they can get a handle on holiday budgeting, you should, too. </P> "	"nyt_eng_200411.gz"
"152557"	"we"	"should"	" As followers of Jesus, we should, in our civic capacity, work to reduce conflict by promoting international understanding, he said. </P> "	"nyt_eng_200505.gz"
"153809"	"he"	"should"	" Of course, he should, and not just because he birdied each it of the last three days. It also was the key hole in a victory that was worth $1,170,000, a five-year exemption on the PGA Tour, and validation for all the times he has stuck with the game, even those times when he felt like quitting. </P> "	"nyt_eng_200506.gz"
"154219"	"it"	"should"	" If China's attempt to buy an American oil company does nothing else, it should, at long last, force the United States to decide how it plans to protect its economy, husband its resources and grow in a world where it is no longer the only economic powerhouse. </P> "	"nyt_eng_200506.gz"
"162487"	"I"	"should"	" The stuff I do on the road, he said, I don't even report to SoundScan. I mean, I should, and Rounder gets upset with me. I got the forms --  he gestured to a pile of papers on his desk -- I just get so busy and stuff that I just don't do it. </P> "	"nyt_eng_200602.gz"
